Y,red,green,blue,ir_3,vis_3,E
0,113.0,79.0,102.0,1103.0,271.0,0
1,105.0,51.0,119.0,550.0,141.0,0
0,85.0,64.0,131.0,845.0,222.0,0
1,143.0,84.0,91.0,733.0,174.0,0
0,89.0,84.0,114.0,954.0,259.0,0
1,108.0,111.0,114.0,723.0,235.0,0
0,123.0,54.0,101.0,1027.0,215.0,0
1,123.0,91.0,126.0,840.0,194.0,0
1,69.0,86.0,110.0,550.0,164.0,0
0,114.0,60.0,107.0,1087.0,216.0,0
1,116.0,104.0,102.0,717.0,218.0,0
1,107.0,87.0,108.0,752.0,163.0,0
0,96.0,78.0,122.0,952.0,257.0,0
1,109.0,78.0,86.0,758.0,142.0,0
1,84.0,82.0,101.0,645.0,121.0,0
1,103.0,65.0,114.0,685.0,131.0,0
0,97.0,62.0,109.0,1036.0,180.0,0
0,109.0,75.0,82.0,932.0,201.0,0
0,52.0,92.0,125.0,755.0,242.0,0
1,66.0,99.0,98.0,596.0,145.0,0
1,130.0,89.0,103.0,865.0,203.0,0
0,112.0,57.0,113.0,1045.0,199.0,0
1,105.0,61.0,118.0,765.0,180.0,0
0,87.0,67.0,131.0,870.0,247.0,0
1,117.0,52.0,81.0,627.0,128.0,0
0,53.0,97.0,111.0,899.0,241.0,0
0,102.0,61.0,79.0,818.0,154.0,0
1,127.0,66.0,100.0,663.0,154.0,0
1,106.0,115.0,113.0,957.0,194.0,0
0,147.0,91.0,79.0,1293.0,256.0,0
0,84.0,75.0,121.0,894.0,268.0,0
1,95.0,81.0,135.0,777.0,179.0,0
1,83.0,70.0,99.0,560.0,143.0,0
0,124.0,97.0,126.0,1086.0,309.0,0
0,127.0,66.0,106.0,1120.0,215.0,0
1,66.0,78.0,110.0,731.0,153.0,0
0,105.0,32.0,111.0,871.0,173.0,0
0,95.0,63.0,104.0,851.0,186.0,0
1,104.0,48.0,92.0,596.0,132.0,0
1,93.0,56.0,113.0,661.0,138.0,0
1,79.0,99.0,110.0,669.0,172.0,0
1,100.0,107.0,98.0,693.0,184.0,0
0,72.0,74.0,86.0,898.0,167.0,0
0,115.0,63.0,105.0,981.0,218.0,0
1,105.0,86.0,107.0,720.0,161.0,0
1,114.0,71.0,112.0,710.0,179.0,0
1,60.0,97.0,115.0,569.0,165.0,0
0,126.0,76.0,90.0,1057.0,231.0,0
1,93.0,60.0,117.0,592.0,135.0,0
1,109.0,89.0,97.0,690.0,182.0,0
0,139.0,94.0,83.0,1215.0,231.0,0
1,90.0,71.0,105.0,679.0,152.0,0
0,91.0,33.0,97.0,769.0,171.0,0
0,82.0,112.0,88.0,1249.0,189.0,0
1,107.0,93.0,110.0,858.0,187.0,0
0,132.0,101.0,130.0,1198.0,320.0,0
0,83.0,65.0,121.0,759.0,247.0,0
1,90.0,103.0,111.0,671.0,177.0,0
1,82.0,70.0,90.0,668.0,111.0,0
1,99.0,76.0,104.0,699.0,158.0,0
0,78.0,79.0,112.0,868.0,257.0,0
0,107.0,60.0,123.0,859.0,201.0,0
1,127.0,93.0,123.0,869.0,180.0,0
1,89.0,79.0,85.0,634.0,134.0,0
0,114.0,75.0,114.0,1044.0,278.0,0
0,119.0,79.0,130.0,877.0,252.0,0
1,111.0,96.0,99.0,824.0,182.0,0
0,100.0,103.0,115.0,976.0,291.0,0
0,128.0,96.0,103.0,1312.0,249.0,0
1,99.0,68.0,97.0,577.0,150.0,0
0,128.0,60.0,118.0,1098.0,238.0,0
1,101.0,92.0,110.0,795.0,157.0,0
0,91.0,81.0,100.0,1020.0,221.0,0
1,92.0,80.0,132.0,599.0,187.0,0
0,59.0,88.0,104.0,761.0,222.0,0
1,136.0,104.0,98.0,877.0,228.0,0
1,108.0,79.0,118.0,805.0,167.0,0
1,96.0,88.0,80.0,656.0,138.0,0
1,66.0,92.0,100.0,682.0,141.0,0
0,90.0,57.0,123.0,831.0,204.0,0
0,99.0,44.0,101.0,784.0,169.0,0
0,123.0,98.0,105.0,1177.0,263.0,0
0,84.0,94.0,84.0,900.0,183.0,0
1,158.0,65.0,135.0,934.0,180.0,0
0,104.0,128.0,141.0,1355.0,313.0,0
0,113.0,68.0,96.0,883.0,211.0,0
1,140.0,87.0,103.0,826.0,186.0,0
1,89.0,91.0,139.0,804.0,154.0,0
0,105.0,90.0,104.0,949.0,251.0,0
0,99.0,89.0,91.0,1012.0,223.0,0
0,93.0,95.0,115.0,920.0,251.0,0
0,75.0,78.0,121.0,953.0,173.0,0
1,127.0,72.0,130.0,791.0,177.0,0
1,106.0,100.0,118.0,913.0,208.0,0
0,76.0,67.0,110.0,790.0,211.0,0
0,114.0,73.0,119.0,1142.0,226.0,0
1,84.0,65.0,123.0,530.0,171.0,0
1,118.0,106.0,122.0,773.0,212.0,0
1,152.0,66.0,111.0,763.0,161.0,0
1,145.0,73.0,84.0,766.0,173.0,0
0,72.0,61.0,98.0,777.0,208.0,0
0,126.0,104.0,97.0,1006.0,287.0,0
1,133.0,86.0,112.0,851.0,158.0,0
0,83.0,104.0,115.0,939.0,266.0,0
1,82.0,57.0,86.0,535.0,124.0,0
0,102.0,91.0,98.0,835.0,240.0,0
0,115.0,111.0,114.0,1318.0,314.0,0
0,129.0,63.0,121.0,1097.0,256.0,0
0,104.0,61.0,116.0,895.0,251.0,0
0,93.0,87.0,125.0,1089.0,271.0,0
1,80.0,97.0,109.0,665.0,180.0,0
1,93.0,85.0,118.0,732.0,168.0,0
1,91.0,39.0,116.0,556.0,133.0,0
0,74.0,77.0,100.0,760.0,220.0,0
1,115.0,126.0,113.0,859.0,186.0,0
1,113.0,74.0,96.0,700.0,153.0,0
0,104.0,73.0,139.0,1067.0,257.0,0
0,124.0,96.0,106.0,1243.0,278.0,0
1,106.0,57.0,68.0,653.0,113.0,0
1,97.0,70.0,88.0,680.0,136.0,0
1,98.0,88.0,114.0,797.0,171.0,0
1,105.0,53.0,120.0,697.0,141.0,0
1,87.0,58.0,101.0,605.0,131.0,0
1,110.0,88.0,120.0,713.0,167.0,0
0,103.0,23.0,120.0,867.0,205.0,0
0,109.0,89.0,106.0,1213.0,256.0,0
1,77.0,123.0,84.0,652.0,187.0,0
1,115.0,64.0,93.0,714.0,125.0,0
0,104.0,70.0,106.0,1010.0,224.0,0
1,90.0,56.0,113.0,576.0,157.0,0
0,124.0,95.0,101.0,1127.0,233.0,0
1,84.0,72.0,102.0,619.0,110.0,0
0,92.0,86.0,124.0,1108.0,245.0,0
0,77.0,68.0,102.0,904.0,205.0,0
1,130.0,69.0,98.0,643.0,165.0,0
1,84.0,80.0,110.0,700.0,145.0,0
0,114.0,109.0,117.0,624.0,261.0,1
0,136.0,105.0,112.0,639.0,276.0,1
0,60.0,92.0,112.0,424.0,192.0,1
1,98.0,51.0,126.0,338.0,127.0,1
1,48.0,49.0,121.0,226.0,155.0,1
1,130.0,121.0,118.0,475.0,240.0,1
0,122.0,86.0,127.0,538.0,236.0,1
1,104.0,65.0,87.0,325.0,155.0,1
1,72.0,89.0,111.0,350.0,152.0,1
0,108.0,71.0,100.0,525.0,233.0,1
0,122.0,51.0,133.0,524.0,210.0,1
1,80.0,90.0,115.0,328.0,149.0,1
1,112.0,52.0,123.0,337.0,162.0,1
0,124.0,99.0,111.0,636.0,223.0,1
1,101.0,64.0,104.0,298.0,164.0,1
1,99.0,67.0,106.0,335.0,151.0,1
0,57.0,89.0,95.0,446.0,232.0,1
1,119.0,106.0,105.0,435.0,186.0,1
0,98.0,49.0,144.0,464.0,256.0,1
0,64.0,108.0,125.0,455.0,237.0,1
1,152.0,94.0,127.0,501.0,224.0,1
0,89.0,124.0,126.0,577.0,262.0,1
1,53.0,93.0,104.0,270.0,155.0,1
0,93.0,86.0,113.0,488.0,253.0,1
0,117.0,71.0,120.0,500.0,266.0,1
0,111.0,99.0,119.0,592.0,276.0,1
0,79.0,82.0,110.0,445.0,231.0,1
0,58.0,63.0,103.0,341.0,195.0,1
1,84.0,92.0,88.0,301.0,162.0,1
1,140.0,74.0,133.0,436.0,201.0,1
0,53.0,95.0,106.0,367.0,234.0,1
0,115.0,72.0,108.0,531.0,236.0,1
0,110.0,67.0,97.0,464.0,227.0,1
0,77.0,91.0,83.0,451.0,251.0,1
1,140.0,101.0,99.0,478.0,206.0,1
0,110.0,50.0,91.0,494.0,214.0,1
1,94.0,122.0,95.0,381.0,200.0,1
1,88.0,79.0,117.0,371.0,143.0,1
1,97.0,75.0,102.0,351.0,161.0,1
0,107.0,98.0,99.0,548.0,223.0,1
0,114.0,79.0,120.0,598.0,257.0,1
1,101.0,71.0,84.0,251.0,112.0,1
0,80.0,66.0,94.0,423.0,203.0,1
0,105.0,76.0,103.0,531.0,258.0,1
1,62.0,81.0,115.0,296.0,159.0,1
1,93.0,86.0,140.0,380.0,190.0,1
0,98.0,88.0,137.0,536.0,294.0,1
0,169.0,102.0,128.0,759.0,291.0,1
1,54.0,75.0,106.0,245.0,120.0,1
0,81.0,65.0,110.0,400.0,190.0,1
1,73.0,66.0,118.0,278.0,169.0,1
1,91.0,79.0,103.0,346.0,147.0,1
0,147.0,69.0,123.0,610.0,254.0,1
1,108.0,51.0,115.0,364.0,176.0,1
1,90.0,69.0,141.0,357.0,173.0,1
0,95.0,110.0,106.0,471.0,253.0,1
1,101.0,48.0,90.0,336.0,123.0,1
0,85.0,62.0,87.0,414.0,145.0,1
1,131.0,112.0,100.0,448.0,163.0,1
0,82.0,78.0,108.0,450.0,207.0,1
1,104.0,99.0,106.0,362.0,169.0,1
0,86.0,102.0,119.0,537.0,278.0,1
0,162.0,95.0,144.0,744.0,298.0,1
0,78.0,33.0,125.0,346.0,152.0,1
0,98.0,70.0,98.0,484.0,207.0,1
1,64.0,92.0,114.0,283.0,162.0,1
0,80.0,108.0,122.0,459.0,263.0,1
1,105.0,54.0,126.0,337.0,156.0,1
0,105.0,85.0,137.0,536.0,263.0,1
1,139.0,86.0,116.0,432.0,202.0,1
0,67.0,68.0,101.0,372.0,231.0,1
1,114.0,102.0,118.0,412.0,208.0,1
1,107.0,80.0,94.0,341.0,134.0,1
0,75.0,76.0,95.0,368.0,205.0,1
1,130.0,69.0,103.0,403.0,172.0,1
1,108.0,77.0,114.0,330.0,150.0,1
0,98.0,95.0,120.0,532.0,300.0,1
1,97.0,48.0,129.0,304.0,162.0,1
0,103.0,68.0,87.0,457.0,191.0,1
1,81.0,86.0,113.0,318.0,171.0,1
0,78.0,79.0,117.0,461.0,265.0,1
0,94.0,43.0,105.0,416.0,172.0,1
0,115.0,100.0,120.0,574.0,281.0,1
1,123.0,64.0,112.0,394.0,143.0,1
1,111.0,71.0,97.0,381.0,132.0,1
0,72.0,84.0,117.0,395.0,206.0,1
1,77.0,90.0,102.0,280.0,158.0,1
0,84.0,108.0,106.0,507.0,286.0,1
1,65.0,41.0,92.0,230.0,88.0,1
0,121.0,82.0,117.0,602.0,268.0,1
0,77.0,39.0,83.0,375.0,131.0,1
1,82.0,66.0,129.0,344.0,187.0,1
0,143.0,84.0,141.0,679.0,316.0,1
0,114.0,39.0,104.0,450.0,180.0,1
0,94.0,95.0,90.0,514.0,205.0,1
1,101.0,113.0,130.0,451.0,215.0,1
1,88.0,65.0,96.0,284.0,139.0,1
0,121.0,102.0,100.0,628.0,244.0,1
0,82.0,75.0,119.0,371.0,217.0,1
1,97.0,80.0,95.0,377.0,161.0,1
0,40.0,82.0,104.0,332.0,170.0,1
0,79.0,72.0,110.0,455.0,226.0,1
1,59.0,56.0,127.0,252.0,146.0,1
1,70.0,84.0,128.0,310.0,191.0,1
1,123.0,80.0,110.0,420.0,179.0,1
1,134.0,64.0,114.0,402.0,164.0,1
0,93.0,47.0,103.0,446.0,177.0,1
0,79.0,73.0,94.0,446.0,212.0,1
1,107.0,76.0,112.0,368.0,167.0,1
1,88.0,82.0,112.0,373.0,179.0,1
1,121.0,87.0,105.0,421.0,214.0,1
0,95.0,54.0,142.0,487.0,229.0,1
1,75.0,89.0,141.0,362.0,183.0,1
1,111.0,63.0,126.0,348.0,179.0,1
0,118.0,44.0,95.0,446.0,141.0,1
1,89.0,74.0,97.0,343.0,165.0,1
0,41.0,62.0,137.0,322.0,215.0,1
0,140.0,51.0,120.0,567.0,213.0,1
1,117.0,80.0,95.0,357.0,110.0,1
0,127.0,107.0,145.0,632.0,318.0,1
0,82.0,95.0,113.0,498.0,248.0,1
1,129.0,81.0,89.0,402.0,161.0,1
1,88.0,54.0,82.0,260.0,126.0,1
1,95.0,72.0,107.0,342.0,149.0,1
0,98.0,83.0,112.0,452.0,236.0,1
0,76.0,97.0,79.0,389.0,216.0,1
1,116.0,97.0,97.0,414.0,217.0,1
1,99.0,47.0,117.0,315.0,127.0,1
0,94.0,85.0,92.0,510.0,184.0,1
0,98.0,107.0,119.0,523.0,260.0,1
1,120.0,65.0,99.0,393.0,154.0,1
0,129.0,87.0,93.0,603.0,260.0,1
0,120.0,71.0,128.0,545.0,276.0,1
1,85.0,63.0,122.0,344.0,116.0,1
0,75.0,91.0,95.0,470.0,227.0,1
1,115.0,80.0,146.0,395.0,196.0,1
0,101.0,66.0,97.0,475.0,192.0,1
0,100.0,109.0,122.0,551.0,267.0,1
0,110.0,72.0,105.0,505.0,215.0,1
1,130.0,63.0,102.0,364.0,179.0,1
1,99.0,91.0,99.0,385.0,187.0,1
1,110.0,39.0,107.0,298.0,138.0,1
1,115.0,67.0,119.0,365.0,178.0,1
0,71.0,97.0,96.0,456.0,236.0,1
0,55.0,68.0,118.0,375.0,206.0,1
0,123.0,73.0,132.0,549.0,245.0,1
0,117.0,45.0,108.0,474.0,227.0,1
1,81.0,113.0,100.0,364.0,168.0,1
0,160.0,121.0,98.0,740.0,324.0,1
0,86.0,61.0,133.0,456.0,262.0,1
1,108.0,71.0,122.0,405.0,177.0,1
1,114.0,119.0,103.0,431.0,168.0,1
0,113.0,72.0,110.0,527.0,216.0,1
0,111.0,55.0,127.0,512.0,236.0,1
0,118.0,86.0,90.0,539.0,230.0,1
0,97.0,95.0,84.0,514.0,235.0,1
1,90.0,107.0,100.0,397.0,176.0,1
1,124.0,90.0,150.0,433.0,241.0,1
0,83.0,80.0,101.0,454.0,205.0,1
0,91.0,92.0,108.0,547.0,242.0,1
1,81.0,97.0,104.0,323.0,154.0,1
1,132.0,96.0,92.0,421.0,193.0,1
1,82.0,81.0,91.0,309.0,165.0,1
1,91.0,45.0,117.0,298.0,128.0,1
0,76.0,63.0,111.0,450.0,228.0,1
0,130.0,63.0,109.0,593.0,275.0,1
0,107.0,82.0,101.0,550.0,239.0,1
0,130.0,87.0,138.0,608.0,273.0,1
1,72.0,49.0,85.0,240.0,114.0,1
0,114.0,63.0,108.0,457.0,190.0,1
0,139.0,86.0,81.0,602.0,218.0,1
0,79.0,94.0,106.0,427.0,251.0,1
0,76.0,87.0,118.0,454.0,263.0,1
0,108.0,101.0,66.0,456.0,192.0,1
1,121.0,78.0,95.0,381.0,181.0,1
1,107.0,90.0,111.0,421.0,229.0,1
1,48.0,88.0,116.0,309.0,124.0,1
0,96.0,67.0,109.0,438.0,235.0,1
1,157.0,84.0,120.0,465.0,176.0,1
1,92.0,61.0,109.0,285.0,149.0,1
0,91.0,118.0,104.0,546.0,242.0,1
0,120.0,74.0,124.0,567.0,301.0,1
1,71.0,24.0,102.0,235.0,94.0,1
1,87.0,50.0,111.0,294.0,151.0,1
1,110.0,85.0,138.0,394.0,196.0,1
0,67.0,94.0,118.0,428.0,250.0,1
0,72.0,69.0,82.0,435.0,147.0,1
1,109.0,94.0,100.0,402.0,169.0,1
0,29.0,93.0,99.0,301.0,215.0,1
0,111.0,75.0,104.0,527.0,176.0,1
1,154.0,45.0,102.0,399.0,141.0,1
1,79.0,57.0,109.0,264.0,141.0,1
0,87.0,75.0,119.0,451.0,252.0,1
1,70.0,84.0,86.0,252.0,120.0,1
0,119.0,68.0,78.0,560.0,218.0,1
0,90.0,69.0,116.0,462.0,223.0,1
0,107.0,98.0,116.0,542.0,243.0,1
0,84.0,69.0,111.0,441.0,209.0,1
1,87.0,64.0,120.0,315.0,144.0,1
0,101.0,80.0,129.0,496.0,282.0,1
0,127.0,90.0,121.0,589.0,287.0,2
0,115.0,82.0,108.0,529.0,231.0,2
0,79.0,83.0,89.0,363.0,205.0,2
1,129.0,102.0,118.0,472.0,184.0,2
1,126.0,95.0,106.0,446.0,204.0,2
1,135.0,91.0,98.0,439.0,176.0,2
0,116.0,103.0,117.0,578.0,288.0,2
1,129.0,49.0,93.0,341.0,121.0,2
1,127.0,82.0,62.0,370.0,147.0,2
0,118.0,67.0,111.0,563.0,247.0,2
0,109.0,111.0,152.0,639.0,314.0,2
1,103.0,87.0,115.0,361.0,177.0,2
1,128.0,98.0,85.0,435.0,164.0,2
0,156.0,81.0,106.0,689.0,273.0,2
1,122.0,72.0,131.0,363.0,159.0,2
1,141.0,74.0,124.0,435.0,181.0,2
0,139.0,60.0,101.0,552.0,225.0,2
1,149.0,73.0,105.0,441.0,189.0,2
0,190.0,126.0,117.0,843.0,333.0,2
0,120.0,101.0,108.0,573.0,246.0,2
1,81.0,103.0,109.0,324.0,157.0,2
0,125.0,101.0,109.0,625.0,280.0,2
1,114.0,72.0,102.0,361.0,155.0,2
0,143.0,84.0,102.0,635.0,284.0,2
0,119.0,93.0,133.0,632.0,332.0,2
0,114.0,92.0,102.0,507.0,274.0,2
0,129.0,80.0,93.0,543.0,209.0,2
0,125.0,71.0,123.0,528.0,255.0,2
1,121.0,51.0,85.0,334.0,153.0,2
1,156.0,110.0,116.0,518.0,190.0,2
0,142.0,75.0,107.0,593.0,235.0,2
0,101.0,77.0,132.0,517.0,234.0,2
0,125.0,62.0,105.0,549.0,216.0,2
0,105.0,44.0,116.0,422.0,194.0,2
1,150.0,65.0,109.0,441.0,174.0,2
1,144.0,54.0,105.0,394.0,157.0,2
1,142.0,59.0,91.0,408.0,145.0,2
1,131.0,89.0,101.0,442.0,185.0,2
1,102.0,70.0,132.0,357.0,181.0,2
0,162.0,65.0,113.0,652.0,249.0,2
0,113.0,94.0,107.0,525.0,228.0,2
1,121.0,45.0,107.0,357.0,149.0,2
0,105.0,58.0,89.0,442.0,158.0,2
0,127.0,71.0,106.0,535.0,266.0,2
1,143.0,87.0,117.0,478.0,182.0,2
1,149.0,120.0,105.0,533.0,198.0,2
0,117.0,116.0,79.0,586.0,247.0,2
0,150.0,104.0,95.0,728.0,311.0,2
1,128.0,74.0,104.0,404.0,177.0,2
0,100.0,79.0,126.0,507.0,266.0,2
1,125.0,91.0,115.0,433.0,158.0,2
1,190.0,70.0,89.0,479.0,164.0,2
0,152.0,98.0,112.0,691.0,309.0,2
1,167.0,86.0,111.0,470.0,173.0,2
1,140.0,122.0,118.0,503.0,240.0,2
0,142.0,75.0,115.0,600.0,247.0,2
1,124.0,54.0,107.0,378.0,159.0,2
1,127.0,49.0,109.0,369.0,132.0,2
1,169.0,66.0,104.0,435.0,173.0,2
0,154.0,77.0,128.0,660.0,259.0,2
1,186.0,74.0,108.0,516.0,183.0,2
1,117.0,92.0,113.0,401.0,208.0,2
0,132.0,125.0,101.0,688.0,334.0,2
0,117.0,99.0,107.0,571.0,250.0,2
0,157.0,63.0,117.0,642.0,216.0,2
1,107.0,86.0,110.0,377.0,187.0,2
0,152.0,96.0,126.0,683.0,295.0,2
1,111.0,102.0,126.0,421.0,221.0,2
0,153.0,117.0,128.0,721.0,345.0,2
1,119.0,88.0,118.0,432.0,199.0,2
0,127.0,68.0,114.0,568.0,244.0,2
1,141.0,90.0,89.0,449.0,162.0,2
1,123.0,58.0,139.0,408.0,158.0,2
0,126.0,60.0,116.0,561.0,215.0,2
1,129.0,71.0,113.0,418.0,170.0,2
1,149.0,85.0,109.0,460.0,188.0,2
0,102.0,93.0,79.0,504.0,247.0,2
1,135.0,106.0,113.0,445.0,195.0,2
1,105.0,50.0,124.0,312.0,152.0,2
1,150.0,84.0,136.0,490.0,230.0,2
0,108.0,89.0,107.0,569.0,252.0,2
0,130.0,73.0,103.0,626.0,317.0,2
0,155.0,94.0,110.0,694.0,309.0,2
1,130.0,83.0,96.0,410.0,163.0,2
1,110.0,62.0,86.0,340.0,144.0,2
0,119.0,90.0,97.0,563.0,231.0,2
1,111.0,69.0,109.0,357.0,146.0,2
0,157.0,75.0,117.0,642.0,281.0,2
1,135.0,56.0,145.0,427.0,199.0,2
0,113.0,89.0,116.0,540.0,271.0,2
0,124.0,44.0,146.0,540.0,231.0,2
1,102.0,106.0,108.0,399.0,183.0,2
1,130.0,121.0,94.0,436.0,184.0,2
0,137.0,72.0,79.0,596.0,236.0,2
0,147.0,53.0,129.0,536.0,225.0,2
1,132.0,107.0,114.0,472.0,229.0,2
1,110.0,62.0,96.0,331.0,129.0,2
0,139.0,66.0,123.0,599.0,232.0,2
0,155.0,92.0,119.0,682.0,274.0,2
1,137.0,61.0,110.0,392.0,143.0,2
0,121.0,73.0,112.0,566.0,251.0,2
0,129.0,80.0,107.0,620.0,254.0,2
1,129.0,103.0,109.0,480.0,205.0,2
1,101.0,103.0,121.0,410.0,203.0,2
1,156.0,80.0,119.0,456.0,209.0,2
1,112.0,85.0,97.0,410.0,170.0,2
0,125.0,71.0,88.0,569.0,260.0,2
0,147.0,59.0,93.0,597.0,205.0,2
1,158.0,83.0,104.0,473.0,183.0,2
1,130.0,82.0,92.0,394.0,168.0,2
1,154.0,73.0,117.0,472.0,184.0,2
0,106.0,123.0,90.0,571.0,245.0,2
1,103.0,122.0,105.0,414.0,202.0,2
1,91.0,101.0,126.0,351.0,188.0,2
0,134.0,59.0,118.0,592.0,252.0,2
1,105.0,62.0,73.0,311.0,121.0,2
0,138.0,116.0,116.0,680.0,297.0,2
0,137.0,93.0,97.0,615.0,238.0,2
1,160.0,60.0,119.0,457.0,170.0,2
0,119.0,127.0,84.0,611.0,249.0,2
0,164.0,84.0,122.0,702.0,310.0,2
1,114.0,52.0,107.0,333.0,117.0,2
1,159.0,42.0,126.0,438.0,177.0,2
1,139.0,76.0,122.0,460.0,190.0,2
0,139.0,83.0,88.0,602.0,247.0,2
0,164.0,39.0,91.0,613.0,215.0,2
1,114.0,62.0,99.0,338.0,134.0,2
1,121.0,89.0,125.0,454.0,209.0,2
0,166.0,55.0,103.0,616.0,199.0,2
0,112.0,92.0,129.0,568.0,297.0,2
1,166.0,66.0,121.0,490.0,192.0,2
0,114.0,57.0,101.0,488.0,178.0,2
0,112.0,104.0,111.0,545.0,252.0,2
1,73.0,96.0,128.0,342.0,170.0,2
0,139.0,61.0,112.0,589.0,224.0,2
1,148.0,127.0,96.0,534.0,249.0,2
0,116.0,63.0,103.0,499.0,193.0,2
1,141.0,96.0,94.0,448.0,192.0,2
0,126.0,73.0,116.0,604.0,305.0,2
1,87.0,69.0,108.0,335.0,140.0,2
1,168.0,65.0,99.0,457.0,183.0,2
1,136.0,76.0,102.0,419.0,158.0,2
1,146.0,92.0,82.0,442.0,155.0,2
0,180.0,61.0,119.0,674.0,244.0,2
0,135.0,90.0,132.0,658.0,299.0,2
0,170.0,110.0,109.0,738.0,267.0,2
0,132.0,78.0,131.0,636.0,309.0,2
1,133.0,66.0,146.0,414.0,208.0,2
0,154.0,64.0,108.0,621.0,274.0,2
0,91.0,111.0,100.0,475.0,231.0,2
1,127.0,96.0,120.0,432.0,177.0,2
1,138.0,71.0,131.0,438.0,170.0,2
0,136.0,80.0,136.0,638.0,279.0,2
0,92.0,103.0,111.0,559.0,295.0,2
0,98.0,54.0,113.0,463.0,210.0,2
0,132.0,45.0,115.0,517.0,218.0,2
1,121.0,66.0,100.0,408.0,143.0,2
1,142.0,133.0,105.0,508.0,221.0,2
0,120.0,67.0,91.0,537.0,234.0,2
0,143.0,77.0,113.0,621.0,287.0,2
1,96.0,72.0,112.0,369.0,155.0,2
1,134.0,57.0,111.0,396.0,167.0,2
1,121.0,55.0,112.0,352.0,136.0,2
1,135.0,89.0,84.0,418.0,161.0,2
0,119.0,82.0,110.0,528.0,290.0,2
0,142.0,78.0,103.0,589.0,272.0,2
1,145.0,68.0,101.0,437.0,162.0,2
0,143.0,117.0,118.0,696.0,280.0,2
1,167.0,46.0,109.0,457.0,180.0,2
0,136.0,78.0,121.0,566.0,271.0,2
0,125.0,41.0,117.0,469.0,219.0,2
0,79.0,75.0,112.0,444.0,205.0,2
0,168.0,91.0,86.0,684.0,260.0,2
0,141.0,21.0,132.0,527.0,205.0,2
1,163.0,60.0,119.0,480.0,194.0,2
1,149.0,82.0,100.0,452.0,192.0,2
1,107.0,87.0,122.0,397.0,180.0,2
0,131.0,79.0,122.0,620.0,300.0,2
1,181.0,94.0,109.0,488.0,203.0,2
