Y,red,green,blue,ir_3,vis_3,E
1,63.0,53.0,107.0,654.0,184.0,0
0,57.0,20.0,89.0,502.0,124.0,0
1,97.0,23.0,103.0,672.0,147.0,0
1,76.0,23.0,79.0,725.0,144.0,0
0,54.0,12.0,83.0,523.0,132.0,0
0,52.0,40.0,83.0,470.0,133.0,0
1,69.0,86.0,92.0,773.0,176.0,0
1,51.0,38.0,90.0,459.0,144.0,0
0,68.0,9.0,98.0,553.0,135.0,0
1,66.0,48.0,72.0,588.0,159.0,0
1,57.0,38.0,107.0,592.0,172.0,0
0,51.0,27.0,83.0,479.0,93.0,0
1,91.0,45.0,91.0,818.0,183.0,0
0,56.0,69.0,91.0,696.0,188.0,0
1,47.0,63.0,90.0,681.0,170.0,0
1,111.0,19.0,110.0,805.0,155.0,0
0,66.0,19.0,93.0,569.0,122.0,0
1,68.0,45.0,87.0,714.0,161.0,0
1,69.0,46.0,88.0,661.0,191.0,0
0,41.0,13.0,81.0,405.0,102.0,0
1,86.0,71.0,115.0,1024.0,248.0,0
1,72.0,48.0,98.0,677.0,189.0,0
0,31.0,28.0,83.0,301.0,88.0,0
1,77.0,70.0,83.0,835.0,216.0,0
0,68.0,8.0,97.0,584.0,113.0,0
0,37.0,35.0,90.0,427.0,116.0,0
1,45.0,99.0,69.0,604.0,174.0,0
1,104.0,6.0,90.0,706.0,136.0,0
0,56.0,26.0,86.0,557.0,124.0,0
1,69.0,96.0,98.0,881.0,240.0,0
0,36.0,22.0,97.0,357.0,91.0,0
0,67.0,46.0,73.0,709.0,156.0,0
1,82.0,52.0,103.0,823.0,172.0,0
0,62.0,2.0,71.0,410.0,96.0,0
0,57.0,2.0,95.0,471.0,104.0,0
0,61.0,24.0,72.0,419.0,90.0,0
0,69.0,64.0,96.0,835.0,202.0,0
1,71.0,83.0,86.0,775.0,211.0,0
1,93.0,71.0,80.0,974.0,222.0,0
1,79.0,73.0,100.0,727.0,153.0,0
1,68.0,31.0,115.0,629.0,162.0,0
1,70.0,82.0,93.0,912.0,229.0,0
1,73.0,25.0,89.0,706.0,150.0,0
0,65.0,54.0,90.0,669.0,136.0,0
1,71.0,34.0,71.0,622.0,129.0,0
1,76.0,39.0,71.0,644.0,118.0,0
1,85.0,20.0,82.0,621.0,132.0,0
0,67.0,5.0,76.0,454.0,91.0,0
0,61.0,3.0,87.0,453.0,114.0,0
1,64.0,75.0,80.0,754.0,161.0,0
0,58.0,11.0,92.0,432.0,113.0,0
1,75.0,26.0,91.0,539.0,120.0,0
0,55.0,36.0,70.0,519.0,112.0,0
1,94.0,3.0,98.0,745.0,140.0,0
0,69.0,11.0,57.0,490.0,98.0,0
1,54.0,82.0,102.0,758.0,191.0,0
1,63.0,48.0,93.0,557.0,139.0,0
1,52.0,58.0,106.0,547.0,177.0,0
1,72.0,49.0,80.0,668.0,157.0,0
0,63.0,23.0,80.0,585.0,134.0,0
0,50.0,25.0,74.0,454.0,114.0,0
0,63.0,33.0,85.0,492.0,108.0,0
1,76.0,102.0,92.0,935.0,215.0,0
0,39.0,35.0,72.0,432.0,117.0,0
0,51.0,25.0,81.0,463.0,102.0,0
1,48.0,61.0,89.0,506.0,149.0,0
1,68.0,16.0,96.0,483.0,130.0,0
0,40.0,45.0,90.0,540.0,162.0,0
1,70.0,56.0,90.0,675.0,153.0,0
0,38.0,34.0,87.0,409.0,116.0,0
1,83.0,50.0,73.0,676.0,132.0,0
0,32.0,60.0,94.0,541.0,177.0,0
1,106.0,20.0,91.0,716.0,140.0,0
1,73.0,59.0,81.0,821.0,188.0,0
0,38.0,41.0,102.0,483.0,169.0,0
1,72.0,41.0,81.0,624.0,137.0,0
1,85.0,28.0,106.0,842.0,177.0,0
1,65.0,72.0,109.0,759.0,194.0,0
0,37.0,28.0,90.0,427.0,125.0,0
0,56.0,12.0,96.0,504.0,126.0,0
0,51.0,20.0,100.0,454.0,142.0,0
1,96.0,46.0,85.0,845.0,154.0,0
0,49.0,36.0,82.0,451.0,116.0,0
0,61.0,49.0,66.0,682.0,126.0,0
1,88.0,24.0,81.0,682.0,150.0,0
1,71.0,37.0,97.0,807.0,169.0,0
1,55.0,52.0,114.0,682.0,176.0,0
0,60.0,18.0,96.0,535.0,105.0,0
1,100.0,29.0,69.0,649.0,115.0,0
1,86.0,55.0,100.0,780.0,218.0,0
0,37.0,54.0,82.0,517.0,153.0,0
1,75.0,38.0,80.0,611.0,138.0,0
0,37.0,63.0,80.0,473.0,182.0,0
0,56.0,11.0,92.0,456.0,103.0,0
1,98.0,43.0,75.0,690.0,160.0,0
0,77.0,8.0,67.0,522.0,90.0,0
1,88.0,49.0,85.0,870.0,182.0,0
1,58.0,45.0,96.0,611.0,140.0,0
1,75.0,29.0,79.0,569.0,142.0,0
1,60.0,39.0,110.0,653.0,176.0,0
1,67.0,31.0,94.0,608.0,152.0,0
0,50.0,12.0,71.0,382.0,98.0,0
0,24.0,38.0,85.0,362.0,131.0,0
1,58.0,14.0,96.0,500.0,124.0,0
1,76.0,18.0,76.0,525.0,127.0,0
0,60.0,9.0,116.0,591.0,196.0,1
1,57.0,91.0,85.0,1754.0,104.0,1
0,46.0,36.0,95.0,490.0,152.0,1
0,65.0,21.0,80.0,445.0,102.0,1
0,17.0,39.0,86.0,359.0,124.0,1
1,101.0,23.0,101.0,1741.0,85.0,1
1,81.0,68.0,82.0,1827.0,105.0,1
0,78.0,4.0,89.0,515.0,118.0,1
0,73.0,10.0,104.0,504.0,127.0,1
0,26.0,57.0,87.0,406.0,121.0,1
0,59.0,5.0,85.0,488.0,114.0,1
0,59.0,58.0,74.0,630.0,166.0,1
0,46.0,1.0,102.0,400.0,122.0,1
1,79.0,45.0,74.0,1694.0,78.0,1
1,70.0,62.0,95.0,1693.0,87.0,1
1,93.0,73.0,91.0,1818.0,99.0,1
1,55.0,99.0,102.0,1805.0,103.0,1
0,51.0,37.0,82.0,550.0,125.0,1
1,76.0,28.0,88.0,1688.0,69.0,1
1,119.0,68.0,104.0,1904.0,121.0,1
0,54.0,31.0,98.0,577.0,139.0,1
0,45.0,47.0,97.0,565.0,165.0,1
0,45.0,2.0,68.0,331.0,84.0,1
0,44.0,61.0,65.0,553.0,134.0,1
1,68.0,33.0,85.0,1706.0,80.0,1
0,63.0,41.0,92.0,668.0,175.0,1
1,62.0,58.0,98.0,1667.0,87.0,1
0,50.0,31.0,97.0,503.0,117.0,1
1,85.0,74.0,118.0,1852.0,108.0,1
1,63.0,48.0,112.0,1733.0,99.0,1
0,32.0,54.0,92.0,428.0,163.0,1
1,113.0,58.0,117.0,1903.0,120.0,1
0,47.0,28.0,90.0,401.0,108.0,1
0,75.0,2.0,85.0,565.0,124.0,1
1,82.0,28.0,108.0,1674.0,76.0,1
0,63.0,25.0,80.0,531.0,134.0,1
1,51.0,76.0,87.0,1747.0,100.0,1
0,61.0,21.0,89.0,598.0,130.0,1
0,48.0,20.0,77.0,378.0,96.0,1
1,63.0,75.0,97.0,1738.0,98.0,1
1,49.0,58.0,93.0,1664.0,63.0,1
0,44.0,33.0,78.0,493.0,118.0,1
1,48.0,77.0,100.0,1702.0,80.0,1
0,44.0,52.0,78.0,453.0,131.0,1
1,96.0,7.0,98.0,1758.0,76.0,1
0,70.0,26.0,82.0,623.0,129.0,1
1,76.0,65.0,98.0,1724.0,88.0,1
1,87.0,47.0,76.0,1744.0,87.0,1
1,95.0,45.0,67.0,1745.0,68.0,1
0,41.0,61.0,79.0,584.0,138.0,1
1,88.0,47.0,112.0,1737.0,101.0,1
0,38.0,22.0,83.0,345.0,109.0,1
1,80.0,30.0,101.0,1723.0,80.0,1
0,72.0,27.0,86.0,666.0,147.0,1
1,88.0,18.0,89.0,1712.0,71.0,1
0,72.0,22.0,79.0,513.0,132.0,1
0,30.0,49.0,78.0,383.0,99.0,1
0,71.0,66.0,55.0,735.0,129.0,1
1,75.0,18.0,89.0,1694.0,65.0,1
1,62.0,58.0,69.0,1755.0,81.0,1
1,73.0,64.0,97.0,1743.0,84.0,1
1,81.0,40.0,96.0,1706.0,82.0,1
0,47.0,29.0,77.0,365.0,101.0,1
0,45.0,18.0,91.0,376.0,108.0,1
0,17.0,17.0,111.0,308.0,116.0,1
0,78.0,26.0,98.0,758.0,166.0,1
1,82.0,7.0,108.0,1721.0,83.0,1
0,31.0,17.0,85.0,293.0,109.0,1
1,35.0,76.0,102.0,1661.0,75.0,1
1,81.0,45.0,104.0,1745.0,95.0,1
1,78.0,4.0,78.0,1652.0,51.0,1
0,79.0,23.0,65.0,672.0,115.0,1
1,57.0,53.0,88.0,1698.0,87.0,1
1,60.0,80.0,87.0,1793.0,94.0,1
0,73.0,31.0,85.0,585.0,121.0,1
0,46.0,53.0,68.0,523.0,132.0,1
1,69.0,62.0,81.0,1801.0,88.0,1
0,59.0,3.0,86.0,404.0,98.0,1
1,83.0,63.0,91.0,1779.0,95.0,1
1,75.0,36.0,98.0,1715.0,76.0,1
0,29.0,23.0,96.0,352.0,117.0,1
0,59.0,44.0,75.0,665.0,115.0,1
0,63.0,6.0,117.0,573.0,157.0,1
0,52.0,15.0,108.0,450.0,141.0,1
0,47.0,40.0,90.0,460.0,140.0,1
0,41.0,43.0,96.0,413.0,140.0,1
0,49.0,19.0,90.0,481.0,141.0,1
0,9.0,55.0,81.0,404.0,145.0,1
1,47.0,57.0,87.0,1692.0,92.0,1
1,74.0,28.0,90.0,1721.0,64.0,1
1,68.0,44.0,112.0,1744.0,97.0,1
1,112.0,95.0,80.0,1869.0,112.0,1
0,52.0,24.0,90.0,500.0,110.0,1
1,59.0,46.0,92.0,1669.0,69.0,1
1,80.0,26.0,105.0,1705.0,84.0,1
1,75.0,77.0,96.0,1853.0,107.0,1
0,49.0,35.0,88.0,473.0,130.0,1
1,53.0,67.0,97.0,1751.0,98.0,1
0,52.0,16.0,71.0,393.0,87.0,1
0,42.0,23.0,68.0,311.0,87.0,1
0,66.0,23.0,72.0,539.0,123.0,1
1,99.0,43.0,115.0,1734.0,86.0,1
1,64.0,37.0,105.0,1692.0,78.0,1
0,37.0,56.0,96.0,524.0,170.0,1
1,72.0,7.0,75.0,1617.0,50.0,1
1,64.0,78.0,100.0,1755.0,108.0,1
0,56.0,24.0,95.0,575.0,136.0,1
0,70.0,41.0,83.0,667.0,128.0,1
1,87.0,39.0,73.0,1771.0,82.0,1
1,83.0,37.0,90.0,1754.0,66.0,1
1,49.0,84.0,82.0,1704.0,79.0,1
0,49.0,45.0,93.0,439.0,132.0,1
1,70.0,32.0,92.0,1664.0,80.0,1
0,71.0,33.0,93.0,613.0,125.0,1
0,43.0,20.0,96.0,456.0,137.0,1
1,88.0,96.0,96.0,1820.0,87.0,1
1,72.0,56.0,82.0,1711.0,74.0,1
1,56.0,24.0,115.0,1672.0,76.0,1
1,88.0,24.0,84.0,1755.0,74.0,1
0,35.0,54.0,93.0,520.0,151.0,1
0,62.0,38.0,78.0,501.0,137.0,1
1,107.0,4.0,84.0,1722.0,64.0,1
0,34.0,38.0,94.0,415.0,143.0,1
0,55.0,29.0,79.0,554.0,129.0,1
1,105.0,56.0,104.0,1794.0,94.0,1
0,51.0,53.0,73.0,660.0,128.0,1
1,70.0,8.0,94.0,1685.0,76.0,1
1,75.0,67.0,96.0,1780.0,89.0,1
0,22.0,6.0,99.0,289.0,91.0,1
0,23.0,48.0,94.0,432.0,143.0,1
0,54.0,7.0,91.0,436.0,125.0,1
1,84.0,52.0,122.0,1727.0,88.0,1
1,96.0,29.0,108.0,1789.0,92.0,1
1,88.0,18.0,84.0,1654.0,62.0,1
1,90.0,59.0,76.0,1775.0,75.0,1
1,59.0,97.0,78.0,1704.0,85.0,1
1,95.0,45.0,95.0,1828.0,101.0,1
0,54.0,36.0,96.0,656.0,138.0,1
1,76.0,38.0,118.0,1770.0,84.0,1
0,62.0,6.0,106.0,458.0,151.0,1
0,65.0,6.0,74.0,568.0,118.0,1
0,50.0,21.0,105.0,490.0,152.0,1
0,32.0,11.0,104.0,362.0,141.0,1
0,27.0,31.0,87.0,358.0,107.0,1
1,91.0,18.0,93.0,1770.0,91.0,1
0,40.0,42.0,104.0,594.0,192.0,1
0,55.0,40.0,91.0,613.0,158.0,1
0,63.0,5.0,96.0,478.0,113.0,1
0,26.0,55.0,85.0,465.0,144.0,1
0,41.0,0.0,83.0,315.0,99.0,1
1,96.0,66.0,81.0,1808.0,82.0,1
1,72.0,45.0,113.0,1757.0,98.0,1
1,79.0,74.0,86.0,1762.0,88.0,1
0,73.0,17.0,103.0,669.0,156.0,1
0,52.0,17.0,100.0,495.0,152.0,1
0,54.0,9.0,67.0,362.0,91.0,1
0,60.0,27.0,88.0,579.0,123.0,1
1,110.0,43.0,98.0,1783.0,95.0,1
1,62.0,7.0,103.0,1671.0,77.0,1
0,54.0,19.0,79.0,427.0,119.0,1
1,81.0,35.0,78.0,1662.0,67.0,1
0,45.0,51.0,83.0,627.0,163.0,1
1,70.0,37.0,77.0,1668.0,68.0,1
1,77.0,37.0,78.0,1739.0,76.0,1
1,62.0,31.0,84.0,1670.0,66.0,1
1,73.0,8.0,101.0,1713.0,76.0,1
1,81.0,47.0,86.0,1710.0,74.0,1
0,50.0,39.0,75.0,536.0,128.0,1
1,80.0,20.0,82.0,1706.0,74.0,1
1,67.0,64.0,86.0,1748.0,85.0,1
1,67.0,19.0,71.0,1664.0,65.0,1
1,56.0,75.0,82.0,1657.0,87.0,1
1,89.0,82.0,82.0,1832.0,106.0,1
1,57.0,37.0,84.0,1625.0,60.0,1
0,42.0,50.0,91.0,518.0,155.0,1
1,49.0,61.0,85.0,1678.0,80.0,1
1,71.0,26.0,100.0,1709.0,87.0,1
0,63.0,22.0,87.0,517.0,126.0,1
1,72.0,2.0,88.0,1618.0,65.0,1
0,54.0,19.0,98.0,552.0,131.0,1
1,63.0,53.0,81.0,1705.0,80.0,1
1,75.0,93.0,84.0,1821.0,104.0,1
1,48.0,51.0,94.0,1680.0,86.0,1
0,57.0,4.0,95.0,506.0,114.0,1
1,77.0,60.0,79.0,1716.0,73.0,1
1,76.0,21.0,97.0,1659.0,74.0,1
0,64.0,18.0,85.0,643.0,144.0,1
1,83.0,18.0,92.0,1680.0,68.0,1
0,40.0,43.0,71.0,460.0,120.0,1
0,68.0,10.0,103.0,594.0,129.0,1
0,36.0,3.0,75.0,362.0,91.0,1
1,73.0,26.0,79.0,1645.0,66.0,1
1,69.0,51.0,91.0,1686.0,68.0,1
0,58.0,16.0,89.0,531.0,107.0,1
1,65.0,84.0,106.0,1757.0,105.0,1
1,59.0,46.0,114.0,1732.0,80.0,1
0,41.0,6.0,70.0,371.0,100.0,1
0,65.0,26.0,69.0,550.0,111.0,1
1,44.0,50.0,115.0,1682.0,80.0,1
0,48.0,12.0,89.0,460.0,115.0,1
1,38.0,98.0,74.0,1008.0,162.0,2
1,102.0,27.0,81.0,965.0,109.0,2
1,63.0,50.0,87.0,1094.0,145.0,2
0,50.0,17.0,84.0,421.0,97.0,2
0,66.0,28.0,92.0,691.0,142.0,2
0,53.0,62.0,91.0,672.0,157.0,2
1,86.0,21.0,100.0,913.0,116.0,2
0,29.0,35.0,107.0,411.0,127.0,2
0,39.0,70.0,91.0,734.0,202.0,2
1,79.0,30.0,88.0,1088.0,148.0,2
0,31.0,26.0,72.0,307.0,115.0,2
1,79.0,9.0,105.0,996.0,119.0,2
0,17.0,64.0,88.0,452.0,129.0,2
0,70.0,9.0,92.0,630.0,155.0,2
1,82.0,48.0,80.0,1063.0,149.0,2
1,89.0,41.0,88.0,1089.0,136.0,2
1,108.0,66.0,89.0,1387.0,190.0,2
0,64.0,22.0,75.0,541.0,123.0,2
0,56.0,34.0,107.0,653.0,155.0,2
1,86.0,70.0,78.0,1056.0,134.0,2
1,59.0,55.0,104.0,975.0,162.0,2
1,71.0,53.0,71.0,1028.0,138.0,2
0,23.0,4.0,119.0,326.0,115.0,2
1,81.0,2.0,75.0,911.0,93.0,2
1,60.0,26.0,87.0,879.0,119.0,2
1,67.0,42.0,72.0,1065.0,134.0,2
1,79.0,55.0,65.0,1235.0,133.0,2
1,59.0,54.0,97.0,974.0,141.0,2
1,91.0,104.0,69.0,1117.0,174.0,2
1,72.0,88.0,65.0,1218.0,172.0,2
1,76.0,41.0,73.0,1021.0,143.0,2
1,79.0,102.0,83.0,1103.0,196.0,2
0,56.0,38.0,88.0,618.0,162.0,2
0,23.0,28.0,65.0,294.0,95.0,2
1,57.0,79.0,89.0,1082.0,205.0,2
0,54.0,18.0,95.0,456.0,118.0,2
1,92.0,31.0,95.0,998.0,126.0,2
0,51.0,36.0,100.0,612.0,169.0,2
0,50.0,13.0,73.0,417.0,82.0,2
1,91.0,54.0,105.0,1174.0,194.0,2
1,79.0,43.0,100.0,1080.0,156.0,2
0,60.0,14.0,95.0,565.0,124.0,2
1,92.0,59.0,103.0,1211.0,169.0,2
1,75.0,15.0,91.0,977.0,133.0,2
0,35.0,55.0,80.0,481.0,122.0,2
0,55.0,22.0,91.0,524.0,132.0,2
1,84.0,56.0,90.0,1108.0,150.0,2
0,71.0,12.0,83.0,535.0,112.0,2
1,70.0,3.0,95.0,990.0,131.0,2
1,81.0,16.0,97.0,1034.0,121.0,2
1,71.0,89.0,96.0,1107.0,193.0,2
0,52.0,23.0,93.0,427.0,101.0,2
0,58.0,63.0,80.0,713.0,172.0,2
1,56.0,29.0,95.0,840.0,104.0,2
0,47.0,35.0,84.0,467.0,123.0,2
0,51.0,17.0,86.0,446.0,118.0,2
0,73.0,14.0,83.0,429.0,103.0,2
1,85.0,0.0,107.0,1030.0,139.0,2
0,47.0,35.0,99.0,475.0,144.0,2
0,79.0,4.0,94.0,529.0,116.0,2
1,83.0,54.0,83.0,1083.0,146.0,2
1,66.0,50.0,95.0,884.0,139.0,2
0,58.0,13.0,77.0,428.0,95.0,2
0,47.0,40.0,90.0,455.0,146.0,2
1,46.0,87.0,95.0,1066.0,182.0,2
1,55.0,55.0,108.0,1010.0,145.0,2
0,35.0,80.0,124.0,637.0,221.0,2
0,47.0,26.0,100.0,559.0,135.0,2
1,92.0,66.0,89.0,1370.0,177.0,2
1,70.0,69.0,96.0,1068.0,211.0,2
0,28.0,14.0,97.0,284.0,95.0,2
0,52.0,2.0,86.0,484.0,134.0,2
1,76.0,33.0,92.0,945.0,134.0,2
1,94.0,31.0,94.0,1129.0,139.0,2
0,59.0,27.0,75.0,619.0,141.0,2
0,75.0,4.0,95.0,635.0,135.0,2
1,82.0,19.0,92.0,1012.0,127.0,2
0,27.0,29.0,84.0,297.0,99.0,2
1,83.0,39.0,87.0,994.0,133.0,2
1,63.0,56.0,87.0,1006.0,140.0,2
1,52.0,51.0,108.0,1101.0,184.0,2
0,69.0,11.0,84.0,465.0,101.0,2
0,34.0,102.0,96.0,551.0,197.0,2
1,45.0,81.0,82.0,957.0,138.0,2
1,66.0,37.0,76.0,987.0,121.0,2
1,68.0,50.0,80.0,1063.0,159.0,2
0,49.0,37.0,103.0,575.0,144.0,2
1,77.0,19.0,84.0,888.0,97.0,2
1,78.0,31.0,92.0,1152.0,139.0,2
0,57.0,38.0,111.0,623.0,168.0,2
1,69.0,89.0,104.0,1154.0,240.0,2
1,105.0,18.0,89.0,1105.0,141.0,2
0,53.0,38.0,79.0,436.0,127.0,2
1,70.0,42.0,84.0,941.0,131.0,2
1,55.0,71.0,91.0,1034.0,156.0,2
1,93.0,51.0,99.0,1235.0,192.0,2
1,62.0,34.0,105.0,996.0,173.0,2
1,86.0,54.0,92.0,1087.0,157.0,2
0,46.0,6.0,89.0,429.0,123.0,2
0,53.0,4.0,99.0,426.0,132.0,2
0,52.0,7.0,101.0,411.0,123.0,2
1,68.0,95.0,77.0,1170.0,197.0,2
1,64.0,72.0,95.0,1049.0,184.0,2
1,78.0,51.0,92.0,1075.0,172.0,2
0,34.0,10.0,86.0,350.0,120.0,2
1,93.0,60.0,77.0,1324.0,170.0,2
1,53.0,48.0,103.0,943.0,149.0,2
0,66.0,23.0,83.0,446.0,113.0,2
0,65.0,8.0,88.0,508.0,124.0,2
1,64.0,38.0,98.0,957.0,135.0,2
1,97.0,21.0,119.0,1086.0,158.0,2
1,70.0,43.0,111.0,962.0,150.0,2
0,60.0,42.0,86.0,508.0,128.0,2
1,61.0,44.0,89.0,957.0,137.0,2
1,50.0,52.0,94.0,907.0,122.0,2
1,105.0,52.0,81.0,1146.0,145.0,2
1,78.0,21.0,107.0,1038.0,129.0,2
1,53.0,97.0,97.0,1129.0,220.0,2
0,53.0,26.0,93.0,612.0,138.0,2
1,76.0,45.0,90.0,934.0,140.0,2
0,64.0,15.0,90.0,533.0,141.0,2
0,29.0,25.0,97.0,337.0,110.0,2
1,65.0,47.0,95.0,1047.0,179.0,2
0,58.0,17.0,60.0,411.0,84.0,2
1,78.0,69.0,89.0,1052.0,169.0,2
0,76.0,8.0,70.0,568.0,115.0,2
0,36.0,45.0,91.0,446.0,119.0,2
1,86.0,51.0,73.0,1185.0,140.0,2
0,33.0,58.0,87.0,475.0,156.0,2
1,72.0,47.0,99.0,1161.0,164.0,2
0,34.0,39.0,85.0,424.0,130.0,2
1,74.0,113.0,86.0,1261.0,193.0,2
1,58.0,80.0,95.0,1163.0,172.0,2
0,48.0,24.0,88.0,505.0,132.0,2
0,80.0,11.0,91.0,625.0,140.0,2
1,106.0,14.0,75.0,1090.0,129.0,2
1,70.0,48.0,96.0,1179.0,185.0,2
1,63.0,50.0,83.0,1061.0,155.0,2
1,64.0,105.0,78.0,1162.0,148.0,2
0,32.0,73.0,93.0,638.0,189.0,2
0,32.0,9.0,88.0,349.0,118.0,2
1,50.0,73.0,89.0,980.0,169.0,2
0,40.0,69.0,89.0,444.0,179.0,2
0,59.0,30.0,85.0,485.0,129.0,2
0,48.0,44.0,80.0,595.0,172.0,2
1,68.0,70.0,99.0,1045.0,184.0,2
1,66.0,40.0,75.0,984.0,148.0,2
0,31.0,50.0,102.0,445.0,160.0,2
1,77.0,27.0,83.0,1058.0,120.0,2
0,10.0,24.0,109.0,253.0,97.0,2
1,85.0,20.0,90.0,1109.0,151.0,2
1,69.0,91.0,85.0,1199.0,182.0,2
1,90.0,29.0,86.0,1057.0,134.0,2
0,47.0,67.0,103.0,644.0,192.0,2
0,47.0,60.0,105.0,610.0,195.0,2
0,38.0,3.0,103.0,365.0,115.0,2
0,56.0,33.0,100.0,499.0,145.0,2
1,68.0,56.0,89.0,1112.0,165.0,2
1,35.0,68.0,97.0,1033.0,156.0,2
0,49.0,16.0,79.0,413.0,108.0,2
0,62.0,14.0,97.0,563.0,113.0,2
1,74.0,23.0,89.0,997.0,125.0,2
1,64.0,13.0,114.0,884.0,132.0,2
0,64.0,14.0,97.0,453.0,113.0,2
0,59.0,25.0,107.0,449.0,140.0,2
0,36.0,62.0,70.0,499.0,128.0,2
1,71.0,29.0,96.0,882.0,102.0,2
0,65.0,10.0,92.0,495.0,118.0,2
0,50.0,20.0,99.0,491.0,137.0,2
1,83.0,30.0,89.0,973.0,117.0,2
0,49.0,6.0,77.0,429.0,89.0,2
1,91.0,21.0,82.0,1029.0,141.0,2
1,96.0,21.0,86.0,1030.0,138.0,2
0,63.0,25.0,73.0,507.0,100.0,2
