Y,red,green,blue,ir_1,vis_1,ir_3,vis_3,E
1,52.0,40.0,83.0,11957.0,3313.0,446.0,118.0,0
1,66.0,19.0,93.0,10028.0,3121.0,447.0,101.0,0
0,62.0,16.0,90.0,9370.0,2194.0,475.0,107.0,0
0,71.0,31.0,68.0,10299.0,2753.0,662.0,104.0,0
0,26.0,54.0,102.0,9703.0,3923.0,501.0,167.0,0
1,37.0,63.0,80.0,11596.0,3628.0,428.0,124.0,0
1,88.0,49.0,85.0,16084.0,3668.0,656.0,120.0,0
0,73.0,12.0,93.0,13017.0,3460.0,534.0,133.0,0
1,68.0,16.0,96.0,12413.0,3212.0,408.0,84.0,0
0,54.0,22.0,107.0,10940.0,3364.0,585.0,147.0,0
1,77.0,8.0,67.0,12797.0,2512.0,436.0,83.0,0
0,27.0,60.0,91.0,9278.0,2735.0,495.0,146.0,0
0,65.0,16.0,65.0,8188.0,2295.0,451.0,82.0,0
1,85.0,20.0,82.0,17777.0,2454.0,476.0,101.0,0
1,69.0,86.0,92.0,16619.0,4580.0,674.0,154.0,0
0,102.0,53.0,65.0,23528.0,3977.0,888.0,172.0,0
0,51.0,31.0,99.0,12167.0,3739.0,489.0,143.0,0
1,60.0,39.0,110.0,14011.0,4595.0,482.0,108.0,0
1,51.0,25.0,81.0,9261.0,2703.0,471.0,97.0,0
0,83.0,61.0,103.0,20620.0,4119.0,714.0,197.0,0
0,86.0,20.0,87.0,14738.0,3445.0,694.0,146.0,0
1,37.0,35.0,90.0,9818.0,2333.0,327.0,82.0,0
0,68.0,1.0,91.0,10510.0,2417.0,604.0,115.0,0
0,60.0,17.0,85.0,12232.0,3280.0,441.0,113.0,0
1,67.0,5.0,76.0,10245.0,2641.0,348.0,74.0,0
1,58.0,11.0,92.0,9199.0,2504.0,494.0,102.0,0
1,47.0,63.0,90.0,15910.0,4716.0,417.0,131.0,0
1,64.0,75.0,80.0,18564.0,4346.0,477.0,117.0,0
0,42.0,30.0,70.0,8500.0,2375.0,421.0,98.0,0
0,76.0,17.0,86.0,13058.0,2647.0,708.0,128.0,0
1,68.0,45.0,87.0,15153.0,3467.0,543.0,113.0,0
1,75.0,26.0,91.0,12741.0,3273.0,516.0,120.0,0
1,32.0,60.0,94.0,10243.0,3961.0,365.0,116.0,0
0,84.0,32.0,74.0,14423.0,2900.0,604.0,116.0,0
1,58.0,14.0,96.0,8322.0,2431.0,445.0,109.0,0
1,72.0,49.0,80.0,18414.0,3864.0,588.0,140.0,0
0,95.0,57.0,69.0,18131.0,3934.0,827.0,148.0,0
1,56.0,26.0,86.0,11740.0,2933.0,381.0,101.0,0
0,57.0,1.0,79.0,9777.0,2306.0,471.0,110.0,0
0,49.0,83.0,72.0,15820.0,4498.0,663.0,204.0,0
1,70.0,56.0,90.0,16683.0,4097.0,546.0,142.0,0
0,89.0,67.0,106.0,19832.0,5270.0,1056.0,214.0,0
0,50.0,20.0,99.0,8154.0,2286.0,386.0,129.0,0
1,56.0,69.0,91.0,16612.0,4425.0,611.0,131.0,0
1,50.0,25.0,74.0,7986.0,2151.0,406.0,107.0,0
1,63.0,33.0,85.0,12320.0,2887.0,447.0,92.0,0
0,46.0,36.0,92.0,9843.0,2473.0,544.0,135.0,0
0,69.0,15.0,100.0,9591.0,2634.0,550.0,122.0,0
1,86.0,55.0,100.0,18791.0,4795.0,681.0,133.0,0
1,55.0,36.0,70.0,10117.0,2725.0,411.0,94.0,0
0,75.0,31.0,93.0,14959.0,3328.0,645.0,162.0,0
0,79.0,36.0,106.0,12798.0,3433.0,680.0,170.0,0
1,73.0,59.0,81.0,16992.0,3745.0,605.0,139.0,0
0,64.0,69.0,94.0,20127.0,3685.0,612.0,198.0,0
0,86.0,59.0,84.0,18810.0,4176.0,950.0,175.0,0
1,63.0,23.0,80.0,12088.0,2955.0,404.0,81.0,0
0,86.0,15.0,97.0,14309.0,3714.0,679.0,150.0,0
1,65.0,54.0,90.0,18925.0,4216.0,591.0,117.0,0
0,56.0,39.0,82.0,11376.0,3114.0,520.0,139.0,0
1,57.0,38.0,107.0,15236.0,3498.0,500.0,129.0,0
0,31.0,48.0,85.0,7397.0,2524.0,441.0,149.0,0
1,93.0,71.0,80.0,18020.0,4179.0,750.0,137.0,0
1,71.0,37.0,97.0,14414.0,3795.0,643.0,132.0,0
1,61.0,49.0,66.0,16371.0,3106.0,535.0,106.0,0
1,37.0,54.0,82.0,11531.0,3111.0,395.0,108.0,0
0,56.0,11.0,100.0,11338.0,3288.0,505.0,127.0,0
0,63.0,4.0,83.0,8647.0,2364.0,532.0,116.0,0
0,83.0,62.0,86.0,19122.0,3156.0,794.0,214.0,0
0,51.0,56.0,69.0,12412.0,3338.0,544.0,146.0,0
1,111.0,19.0,110.0,19892.0,4513.0,708.0,137.0,0
0,67.0,105.0,114.0,20320.0,5584.0,963.0,260.0,0
0,75.0,23.0,78.0,12573.0,3086.0,638.0,121.0,0
1,96.0,46.0,85.0,20211.0,4336.0,703.0,133.0,0
1,55.0,52.0,114.0,12714.0,3749.0,521.0,146.0,0
0,68.0,51.0,85.0,12277.0,2874.0,783.0,153.0,0
0,63.0,49.0,75.0,13656.0,2716.0,557.0,132.0,0
0,59.0,57.0,94.0,14793.0,3407.0,772.0,148.0,0
0,44.0,34.0,99.0,9869.0,3429.0,514.0,162.0,0
1,85.0,28.0,106.0,15269.0,4091.0,581.0,138.0,0
1,69.0,64.0,96.0,20444.0,4039.0,754.0,154.0,0
0,45.0,21.0,90.0,9074.0,2835.0,460.0,134.0,0
0,75.0,29.0,97.0,13169.0,3646.0,531.0,161.0,0
1,51.0,20.0,100.0,10704.0,2998.0,354.0,110.0,0
1,79.0,73.0,100.0,10406.0,3873.0,679.0,164.0,0
1,106.0,20.0,91.0,18788.0,3795.0,663.0,133.0,0
1,100.0,29.0,69.0,13212.0,3107.0,650.0,127.0,0
0,41.0,15.0,80.0,7745.0,2041.0,335.0,97.0,0
0,85.0,70.0,80.0,17868.0,3813.0,813.0,172.0,0
1,91.0,45.0,91.0,20227.0,4596.0,547.0,123.0,0
0,51.0,70.0,94.0,14234.0,4292.0,699.0,219.0,0
1,50.0,12.0,71.0,6778.0,1713.0,308.0,64.0,0
0,66.0,52.0,80.0,15771.0,3576.0,595.0,174.0,0
0,76.0,81.0,94.0,21580.0,5080.0,845.0,199.0,0
0,87.0,18.0,99.0,14861.0,4233.0,751.0,145.0,0
0,67.0,15.0,94.0,12716.0,3422.0,591.0,130.0,0
0,59.0,46.0,102.0,13733.0,3619.0,596.0,184.0,0
1,48.0,61.0,89.0,12878.0,3373.0,453.0,127.0,0
1,58.0,45.0,96.0,11826.0,3040.0,536.0,148.0,0
1,57.0,2.0,95.0,10791.0,2596.0,404.0,96.0,0
0,43.0,34.0,82.0,10149.0,2806.0,439.0,121.0,0
1,76.0,102.0,92.0,22210.0,5881.0,734.0,169.0,0
1,75.0,29.0,79.0,13607.0,3006.0,504.0,101.0,0
0,67.0,29.0,113.0,13510.0,3533.0,632.0,170.0,0
0,83.0,59.0,87.0,19341.0,4814.0,823.0,173.0,0
1,69.0,11.0,57.0,9998.0,1815.0,420.0,74.0,0
1,61.0,24.0,72.0,10345.0,2756.0,363.0,81.0,0
1,63.0,48.0,93.0,14629.0,3879.0,479.0,110.0,0
1,68.0,9.0,98.0,10788.0,2589.0,482.0,104.0,0
1,54.0,12.0,83.0,8002.0,2160.0,381.0,78.0,0
1,72.0,48.0,98.0,12769.0,3249.0,494.0,137.0,0
0,66.0,0.0,98.0,11344.0,2859.0,557.0,143.0,0
0,71.0,49.0,87.0,16730.0,3928.0,784.0,186.0,0
1,45.0,99.0,69.0,14785.0,4554.0,561.0,165.0,0
1,76.0,18.0,76.0,14066.0,3270.0,467.0,103.0,0
0,67.0,25.0,87.0,12474.0,3017.0,640.0,130.0,0
1,56.0,11.0,92.0,10066.0,2366.0,417.0,101.0,0
0,83.0,58.0,83.0,15962.0,4326.0,855.0,157.0,0
1,51.0,27.0,83.0,10472.0,2747.0,378.0,102.0,0
0,57.0,45.0,101.0,12969.0,3426.0,582.0,188.0,0
0,45.0,22.0,83.0,8356.0,2598.0,400.0,110.0,0
1,88.0,24.0,81.0,14024.0,3217.0,450.0,90.0,0
1,51.0,38.0,90.0,11529.0,3029.0,442.0,98.0,0
0,75.0,77.0,96.0,20647.0,5435.0,445.0,229.0,1
0,93.0,73.0,91.0,21176.0,4349.0,426.0,244.0,1
0,32.0,54.0,92.0,8204.0,3094.0,247.0,212.0,1
1,62.0,7.0,103.0,10794.0,3223.0,214.0,111.0,1
1,22.0,6.0,99.0,4554.0,2379.0,108.0,85.0,1
1,88.0,96.0,96.0,21259.0,4743.0,430.0,154.0,1
0,81.0,45.0,104.0,14328.0,3856.0,408.0,190.0,1
1,67.0,19.0,71.0,10302.0,2536.0,215.0,97.0,1
1,42.0,50.0,91.0,10052.0,2801.0,204.0,107.0,1
0,70.0,26.0,82.0,13834.0,2555.0,294.0,138.0,1
0,82.0,7.0,108.0,14393.0,3797.0,376.0,182.0,1
1,48.0,51.0,94.0,11596.0,3941.0,220.0,128.0,1
1,73.0,8.0,101.0,12850.0,2959.0,241.0,120.0,1
0,83.0,63.0,91.0,17294.0,4070.0,462.0,186.0,1
1,64.0,18.0,85.0,9628.0,2525.0,193.0,90.0,1
1,63.0,22.0,87.0,9905.0,3261.0,228.0,96.0,1
0,30.0,49.0,78.0,8645.0,2234.0,234.0,119.0,1
1,79.0,74.0,86.0,15908.0,4015.0,305.0,149.0,1
0,63.0,6.0,117.0,12673.0,3163.0,301.0,174.0,1
0,35.0,76.0,102.0,11306.0,4352.0,294.0,211.0,1
1,105.0,56.0,104.0,21248.0,5266.0,374.0,151.0,1
0,55.0,99.0,102.0,18714.0,6256.0,447.0,261.0,1
1,26.0,55.0,85.0,8870.0,3090.0,174.0,82.0,1
0,59.0,46.0,92.0,11380.0,3237.0,349.0,160.0,1
0,78.0,26.0,98.0,14672.0,3920.0,332.0,146.0,1
0,73.0,64.0,97.0,16176.0,4495.0,332.0,165.0,1
0,47.0,40.0,90.0,9643.0,2927.0,263.0,164.0,1
0,31.0,17.0,85.0,5285.0,2151.0,160.0,117.0,1
1,51.0,53.0,73.0,12190.0,3125.0,197.0,90.0,1
1,96.0,29.0,108.0,16784.0,4164.0,336.0,152.0,1
0,26.0,57.0,87.0,9200.0,3572.0,210.0,187.0,1
0,76.0,28.0,88.0,13871.0,3564.0,362.0,154.0,1
0,72.0,22.0,79.0,12667.0,2492.0,289.0,111.0,1
0,46.0,53.0,68.0,10215.0,3419.0,192.0,134.0,1
1,96.0,66.0,81.0,18732.0,3874.0,339.0,163.0,1
0,72.0,7.0,75.0,11174.0,2144.0,269.0,101.0,1
1,59.0,97.0,78.0,17965.0,4568.0,314.0,159.0,1
1,54.0,36.0,96.0,10854.0,3489.0,210.0,117.0,1
1,62.0,31.0,84.0,14166.0,3481.0,215.0,85.0,1
0,69.0,62.0,81.0,14687.0,3383.0,361.0,183.0,1
0,75.0,36.0,98.0,13805.0,3439.0,322.0,150.0,1
1,65.0,26.0,69.0,11053.0,2330.0,199.0,76.0,1
0,48.0,20.0,77.0,10294.0,2613.0,215.0,106.0,1
0,68.0,33.0,85.0,12680.0,3373.0,316.0,155.0,1
1,34.0,38.0,94.0,11374.0,2942.0,191.0,124.0,1
1,59.0,46.0,114.0,14227.0,4061.0,271.0,131.0,1
0,63.0,48.0,112.0,12761.0,4344.0,361.0,167.0,1
0,119.0,68.0,104.0,21367.0,4448.0,535.0,247.0,1
1,27.0,31.0,87.0,5934.0,2397.0,152.0,109.0,1
0,49.0,19.0,90.0,9890.0,2285.0,242.0,137.0,1
1,43.0,20.0,96.0,7850.0,2791.0,184.0,102.0,1
1,57.0,37.0,84.0,13317.0,3323.0,223.0,85.0,1
0,101.0,23.0,101.0,21421.0,4614.0,413.0,164.0,1
1,70.0,8.0,94.0,13570.0,3100.0,242.0,95.0,1
1,56.0,24.0,115.0,12469.0,3133.0,220.0,121.0,1
0,60.0,80.0,87.0,18766.0,4613.0,399.0,191.0,1
1,65.0,6.0,74.0,11853.0,2532.0,204.0,69.0,1
0,52.0,16.0,71.0,8036.0,2381.0,218.0,107.0,1
1,89.0,82.0,82.0,16955.0,3646.0,393.0,162.0,1
0,49.0,35.0,88.0,9462.0,2619.0,271.0,149.0,1
1,67.0,64.0,86.0,15466.0,3953.0,325.0,134.0,1
0,53.0,67.0,97.0,16253.0,3370.0,326.0,161.0,1
0,113.0,58.0,117.0,20067.0,5385.0,528.0,236.0,1
0,46.0,1.0,102.0,8732.0,2252.0,188.0,121.0,1
0,63.0,25.0,80.0,11220.0,2708.0,255.0,133.0,1
1,35.0,54.0,93.0,9551.0,2974.0,218.0,94.0,1
0,48.0,77.0,100.0,16884.0,4695.0,337.0,229.0,1
1,68.0,10.0,103.0,12593.0,2909.0,219.0,92.0,1
0,68.0,44.0,112.0,16713.0,4642.0,317.0,185.0,1
1,95.0,45.0,95.0,17335.0,4008.0,360.0,127.0,1
0,38.0,22.0,83.0,6828.0,2773.0,197.0,98.0,1
1,75.0,67.0,96.0,14738.0,3427.0,337.0,172.0,1
1,70.0,37.0,77.0,13826.0,3411.0,264.0,135.0,1
0,44.0,33.0,78.0,8819.0,2756.0,215.0,99.0,1
1,88.0,24.0,84.0,12731.0,3196.0,299.0,97.0,1
1,71.0,33.0,93.0,16049.0,4102.0,246.0,129.0,1
0,62.0,58.0,98.0,14042.0,2757.0,314.0,186.0,1
1,62.0,6.0,106.0,11878.0,3740.0,236.0,103.0,1
0,66.0,23.0,72.0,12569.0,2660.0,244.0,108.0,1
1,49.0,45.0,93.0,11530.0,3479.0,257.0,116.0,1
0,46.0,36.0,95.0,9069.0,2950.0,242.0,144.0,1
0,59.0,3.0,86.0,11531.0,2763.0,227.0,118.0,1
0,76.0,65.0,98.0,16939.0,3977.0,395.0,192.0,1
1,83.0,18.0,92.0,15723.0,3272.0,288.0,124.0,1
1,73.0,26.0,79.0,13656.0,2965.0,224.0,95.0,1
0,41.0,43.0,96.0,10852.0,3627.0,239.0,165.0,1
1,45.0,51.0,83.0,9515.0,3020.0,199.0,103.0,1
0,51.0,76.0,87.0,15467.0,4819.0,331.0,190.0,1
1,36.0,3.0,75.0,5455.0,2163.0,133.0,72.0,1
0,81.0,40.0,96.0,16179.0,3501.0,405.0,156.0,1
0,45.0,2.0,68.0,7181.0,1984.0,196.0,92.0,1
1,50.0,21.0,105.0,9313.0,2744.0,164.0,104.0,1
0,99.0,43.0,115.0,21665.0,4418.0,435.0,219.0,1
0,75.0,2.0,85.0,10907.0,2640.0,308.0,111.0,1
0,59.0,58.0,74.0,13723.0,3090.0,362.0,169.0,1
1,65.0,84.0,106.0,14162.0,4924.0,303.0,166.0,1
1,54.0,19.0,79.0,8399.0,2288.0,181.0,84.0,1
0,81.0,68.0,82.0,20933.0,3990.0,367.0,167.0,1
0,50.0,31.0,97.0,8776.0,3199.0,319.0,127.0,1
1,62.0,38.0,78.0,12916.0,2961.0,210.0,91.0,1
0,17.0,39.0,86.0,7100.0,2507.0,193.0,138.0,1
0,47.0,28.0,90.0,10355.0,2805.0,228.0,106.0,1
1,32.0,11.0,104.0,6747.0,2879.0,153.0,91.0,1
1,40.0,42.0,104.0,10583.0,3301.0,180.0,129.0,1
1,83.0,37.0,90.0,19031.0,4022.0,299.0,100.0,1
1,91.0,18.0,93.0,14747.0,3161.0,272.0,129.0,1
0,59.0,5.0,85.0,9100.0,2760.0,236.0,125.0,1
0,47.0,29.0,77.0,9572.0,2429.0,237.0,127.0,1
1,70.0,32.0,92.0,13368.0,3938.0,248.0,105.0,1
1,55.0,40.0,91.0,14893.0,4318.0,233.0,108.0,1
1,81.0,47.0,86.0,18678.0,3422.0,309.0,120.0,1
0,60.0,9.0,116.0,11491.0,3570.0,289.0,136.0,1
1,44.0,50.0,115.0,11629.0,4105.0,241.0,149.0,1
1,73.0,17.0,103.0,14149.0,3712.0,248.0,102.0,1
0,78.0,4.0,78.0,12370.0,2953.0,307.0,122.0,1
1,55.0,29.0,79.0,10357.0,2609.0,202.0,91.0,1
0,17.0,17.0,111.0,5366.0,2792.0,162.0,140.0,1
0,96.0,7.0,98.0,19418.0,3963.0,328.0,131.0,1
1,77.0,37.0,78.0,15871.0,3583.0,223.0,96.0,1
0,85.0,74.0,118.0,26849.0,6762.0,517.0,208.0,1
0,49.0,58.0,93.0,14254.0,4318.0,281.0,153.0,1
1,87.0,39.0,73.0,13660.0,3401.0,328.0,134.0,1
1,54.0,9.0,67.0,10101.0,2372.0,152.0,52.0,1
1,60.0,27.0,88.0,11992.0,3167.0,215.0,97.0,1
0,63.0,41.0,92.0,13736.0,3913.0,321.0,168.0,1
0,44.0,61.0,65.0,10689.0,3046.0,312.0,149.0,1
1,77.0,60.0,79.0,16854.0,4017.0,277.0,105.0,1
1,63.0,5.0,96.0,12389.0,3086.0,230.0,91.0,1
0,59.0,44.0,75.0,13691.0,2887.0,308.0,140.0,1
0,63.0,75.0,97.0,11455.0,3296.0,368.0,234.0,1
1,80.0,20.0,82.0,13870.0,3439.0,251.0,100.0,1
0,87.0,47.0,76.0,15721.0,3946.0,450.0,154.0,1
0,80.0,26.0,105.0,15611.0,4400.0,370.0,166.0,1
1,52.0,17.0,100.0,10390.0,2941.0,202.0,77.0,1
0,44.0,52.0,78.0,9334.0,2921.0,290.0,159.0,1
1,76.0,38.0,118.0,18403.0,4203.0,307.0,149.0,1
0,65.0,21.0,80.0,9466.0,2462.0,314.0,135.0,1
0,64.0,78.0,100.0,15417.0,5192.0,336.0,219.0,1
0,72.0,27.0,86.0,14171.0,2607.0,309.0,136.0,1
1,88.0,18.0,84.0,12926.0,2708.0,254.0,123.0,1
1,63.0,53.0,81.0,12620.0,2667.0,263.0,104.0,1
1,72.0,2.0,88.0,12870.0,3310.0,236.0,103.0,1
1,76.0,21.0,97.0,14463.0,2848.0,271.0,115.0,1
0,41.0,61.0,79.0,12352.0,3267.0,271.0,120.0,1
0,29.0,23.0,96.0,6755.0,2637.0,166.0,97.0,1
0,82.0,28.0,108.0,15840.0,3908.0,388.0,179.0,1
0,78.0,4.0,89.0,12787.0,2954.0,311.0,140.0,1
1,49.0,84.0,82.0,15940.0,4381.0,268.0,119.0,1
0,112.0,95.0,80.0,24615.0,4763.0,598.0,215.0,1
0,52.0,15.0,108.0,10562.0,3280.0,260.0,148.0,1
1,71.0,26.0,100.0,12271.0,2663.0,231.0,96.0,1
1,75.0,93.0,84.0,21121.0,5014.0,339.0,161.0,1
0,74.0,28.0,90.0,14719.0,3676.0,337.0,163.0,1
0,73.0,10.0,104.0,12645.0,3306.0,284.0,146.0,1
0,79.0,45.0,74.0,13934.0,3112.0,337.0,153.0,1
0,62.0,58.0,69.0,12914.0,3047.0,317.0,181.0,1
1,56.0,75.0,82.0,16296.0,3798.0,297.0,147.0,1
1,84.0,52.0,122.0,19379.0,4588.0,314.0,173.0,1
0,51.0,37.0,82.0,9360.0,2982.0,294.0,144.0,1
0,57.0,53.0,88.0,11762.0,3569.0,277.0,135.0,1
1,49.0,61.0,85.0,13417.0,3951.0,219.0,118.0,1
1,90.0,59.0,76.0,18339.0,3618.0,343.0,134.0,1
1,50.0,39.0,75.0,10444.0,2087.0,164.0,92.0,1
1,57.0,4.0,95.0,10463.0,2497.0,178.0,87.0,1
0,45.0,18.0,91.0,7261.0,2380.0,209.0,123.0,1
0,88.0,18.0,89.0,15351.0,3506.0,333.0,155.0,1
0,70.0,41.0,83.0,12710.0,3767.0,388.0,158.0,1
0,88.0,47.0,112.0,22115.0,4742.0,416.0,198.0,1
1,41.0,6.0,70.0,5763.0,1616.0,131.0,60.0,1
0,75.0,18.0,89.0,13014.0,2641.0,322.0,143.0,1
0,95.0,45.0,67.0,15010.0,3021.0,389.0,152.0,1
0,47.0,57.0,87.0,12025.0,3684.0,300.0,152.0,1
0,45.0,47.0,97.0,9363.0,3088.0,324.0,175.0,1
0,71.0,66.0,55.0,15514.0,3050.0,339.0,145.0,1
1,81.0,35.0,78.0,13526.0,3539.0,309.0,111.0,1
1,69.0,51.0,91.0,16538.0,3942.0,322.0,124.0,1
1,23.0,48.0,94.0,7623.0,3319.0,172.0,122.0,1
0,61.0,21.0,89.0,12594.0,2479.0,249.0,130.0,1
1,110.0,43.0,98.0,19975.0,3723.0,342.0,146.0,1
1,58.0,16.0,89.0,9386.0,2830.0,211.0,74.0,1
0,57.0,91.0,85.0,11142.0,3426.0,363.0,161.0,1
0,80.0,30.0,101.0,16174.0,3448.0,315.0,150.0,1
1,41.0,0.0,83.0,7449.0,2257.0,131.0,69.0,1
1,54.0,7.0,91.0,8116.0,2606.0,172.0,85.0,1
1,72.0,45.0,113.0,17004.0,3954.0,318.0,153.0,1
0,37.0,56.0,96.0,9289.0,3508.0,270.0,188.0,1
0,42.0,23.0,68.0,9442.0,2937.0,197.0,84.0,1
1,72.0,56.0,82.0,15429.0,3444.0,234.0,109.0,1
0,9.0,55.0,81.0,6636.0,2579.0,182.0,132.0,1
0,73.0,31.0,85.0,14942.0,3844.0,281.0,151.0,1
1,107.0,4.0,84.0,16267.0,2819.0,309.0,111.0,1
1,48.0,12.0,89.0,8168.0,2636.0,184.0,94.0,1
0,54.0,31.0,98.0,11346.0,3230.0,301.0,136.0,1
1,40.0,43.0,71.0,9585.0,2372.0,184.0,92.0,1
0,79.0,23.0,65.0,13197.0,2615.0,334.0,127.0,1
0,56.0,24.0,95.0,8974.0,2726.0,269.0,131.0,1
0,70.0,62.0,95.0,16444.0,3540.0,371.0,213.0,1
0,52.0,24.0,90.0,10883.0,2896.0,225.0,125.0,1
1,54.0,19.0,98.0,9616.0,3005.0,204.0,108.0,1
0,64.0,37.0,105.0,14733.0,3750.0,347.0,189.0,1
0,85.0,51.0,99.0,18382.0,3671.0,882.0,184.0,2
0,67.0,41.0,88.0,16359.0,3152.0,593.0,130.0,2
0,15.0,41.0,73.0,4681.0,2137.0,286.0,91.0,2
1,89.0,68.0,97.0,19556.0,5556.0,622.0,169.0,2
1,84.0,58.0,87.0,16907.0,4115.0,793.0,171.0,2
1,98.0,52.0,81.0,18636.0,3469.0,630.0,124.0,2
0,69.0,69.0,96.0,15324.0,4210.0,815.0,193.0,2
1,89.0,6.0,77.0,13723.0,2432.0,559.0,114.0,2
1,86.0,40.0,52.0,13719.0,2681.0,584.0,106.0,2
