Y,red,green,blue,ir_3,vis_3,E
0,55.0,43.0,93.0,570.0,193.0,0
1,70.0,82.0,93.0,607.0,166.0,0
0,82.0,9.0,83.0,602.0,121.0,0
1,82.0,52.0,103.0,533.0,153.0,0
1,40.0,45.0,90.0,432.0,105.0,0
0,75.0,15.0,88.0,604.0,128.0,0
1,77.0,70.0,83.0,588.0,133.0,0
1,69.0,46.0,88.0,473.0,117.0,0
0,61.0,35.0,99.0,558.0,208.0,0
1,71.0,34.0,71.0,514.0,107.0,0
1,52.0,40.0,83.0,446.0,118.0,0
1,66.0,19.0,93.0,447.0,101.0,0
0,62.0,16.0,90.0,475.0,107.0,0
0,71.0,31.0,68.0,662.0,104.0,0
0,26.0,54.0,102.0,501.0,167.0,0
1,37.0,63.0,80.0,428.0,124.0,0
1,88.0,49.0,85.0,656.0,120.0,0
0,73.0,12.0,93.0,534.0,133.0,0
1,68.0,16.0,96.0,408.0,84.0,0
0,54.0,22.0,107.0,585.0,147.0,0
1,77.0,8.0,67.0,436.0,83.0,0
0,27.0,60.0,91.0,495.0,146.0,0
0,65.0,16.0,65.0,451.0,82.0,0
1,85.0,20.0,82.0,476.0,101.0,0
1,69.0,86.0,92.0,674.0,154.0,0
0,102.0,53.0,65.0,888.0,172.0,0
0,51.0,31.0,99.0,489.0,143.0,0
1,60.0,39.0,110.0,482.0,108.0,0
1,51.0,25.0,81.0,471.0,97.0,0
0,83.0,61.0,103.0,714.0,197.0,0
0,86.0,20.0,87.0,694.0,146.0,0
1,37.0,35.0,90.0,327.0,82.0,0
0,68.0,1.0,91.0,604.0,115.0,0
0,60.0,17.0,85.0,441.0,113.0,0
1,67.0,5.0,76.0,348.0,74.0,0
1,58.0,11.0,92.0,494.0,102.0,0
1,47.0,63.0,90.0,417.0,131.0,0
1,64.0,75.0,80.0,477.0,117.0,0
0,42.0,30.0,70.0,421.0,98.0,0
0,76.0,17.0,86.0,708.0,128.0,0
1,68.0,45.0,87.0,543.0,113.0,0
1,75.0,26.0,91.0,516.0,120.0,0
1,32.0,60.0,94.0,365.0,116.0,0
0,84.0,32.0,74.0,604.0,116.0,0
1,58.0,14.0,96.0,445.0,109.0,0
1,72.0,49.0,80.0,588.0,140.0,0
0,95.0,57.0,69.0,827.0,148.0,0
1,56.0,26.0,86.0,381.0,101.0,0
0,57.0,1.0,79.0,471.0,110.0,0
0,49.0,83.0,72.0,663.0,204.0,0
1,70.0,56.0,90.0,546.0,142.0,0
0,89.0,67.0,106.0,1056.0,214.0,0
0,50.0,20.0,99.0,386.0,129.0,0
1,56.0,69.0,91.0,611.0,131.0,0
1,50.0,25.0,74.0,406.0,107.0,0
1,63.0,33.0,85.0,447.0,92.0,0
0,46.0,36.0,92.0,544.0,135.0,0
0,69.0,15.0,100.0,550.0,122.0,0
1,86.0,55.0,100.0,681.0,133.0,0
1,55.0,36.0,70.0,411.0,94.0,0
0,75.0,31.0,93.0,645.0,162.0,0
0,79.0,36.0,106.0,680.0,170.0,0
1,73.0,59.0,81.0,605.0,139.0,0
0,64.0,69.0,94.0,612.0,198.0,0
0,86.0,59.0,84.0,950.0,175.0,0
1,63.0,23.0,80.0,404.0,81.0,0
0,86.0,15.0,97.0,679.0,150.0,0
1,65.0,54.0,90.0,591.0,117.0,0
0,56.0,39.0,82.0,520.0,139.0,0
1,57.0,38.0,107.0,500.0,129.0,0
0,31.0,48.0,85.0,441.0,149.0,0
1,93.0,71.0,80.0,750.0,137.0,0
1,71.0,37.0,97.0,643.0,132.0,0
1,61.0,49.0,66.0,535.0,106.0,0
1,37.0,54.0,82.0,395.0,108.0,0
0,56.0,11.0,100.0,505.0,127.0,0
0,63.0,4.0,83.0,532.0,116.0,0
0,83.0,62.0,86.0,794.0,214.0,0
0,51.0,56.0,69.0,544.0,146.0,0
1,111.0,19.0,110.0,708.0,137.0,0
0,67.0,105.0,114.0,963.0,260.0,0
0,75.0,23.0,78.0,638.0,121.0,0
1,96.0,46.0,85.0,703.0,133.0,0
1,55.0,52.0,114.0,521.0,146.0,0
0,68.0,51.0,85.0,783.0,153.0,0
0,63.0,49.0,75.0,557.0,132.0,0
0,59.0,57.0,94.0,772.0,148.0,0
0,44.0,34.0,99.0,514.0,162.0,0
1,85.0,28.0,106.0,581.0,138.0,0
1,69.0,64.0,96.0,754.0,154.0,0
0,45.0,21.0,90.0,460.0,134.0,0
0,75.0,29.0,97.0,531.0,161.0,0
1,51.0,20.0,100.0,354.0,110.0,0
1,79.0,73.0,100.0,679.0,164.0,0
1,106.0,20.0,91.0,663.0,133.0,0
1,100.0,29.0,69.0,650.0,127.0,0
0,41.0,15.0,80.0,335.0,97.0,0
0,85.0,70.0,80.0,813.0,172.0,0
1,91.0,45.0,91.0,547.0,123.0,0
0,51.0,70.0,94.0,699.0,219.0,0
1,50.0,12.0,71.0,308.0,64.0,0
0,66.0,52.0,80.0,595.0,174.0,0
0,76.0,81.0,94.0,845.0,199.0,0
0,87.0,18.0,99.0,751.0,145.0,0
0,67.0,15.0,94.0,591.0,130.0,0
0,59.0,46.0,102.0,596.0,184.0,0
1,48.0,61.0,89.0,453.0,127.0,0
1,58.0,45.0,96.0,536.0,148.0,0
1,57.0,2.0,95.0,404.0,96.0,0
0,43.0,34.0,82.0,439.0,121.0,0
1,76.0,102.0,92.0,734.0,169.0,0
1,75.0,29.0,79.0,504.0,101.0,0
0,67.0,29.0,113.0,632.0,170.0,0
0,83.0,59.0,87.0,823.0,173.0,0
1,69.0,11.0,57.0,420.0,74.0,0
1,61.0,24.0,72.0,363.0,81.0,0
1,63.0,48.0,93.0,479.0,110.0,0
1,68.0,9.0,98.0,482.0,104.0,0
1,54.0,12.0,83.0,381.0,78.0,0
1,72.0,48.0,98.0,494.0,137.0,0
0,66.0,0.0,98.0,557.0,143.0,0
0,71.0,49.0,87.0,784.0,186.0,0
1,45.0,99.0,69.0,561.0,165.0,0
1,76.0,18.0,76.0,467.0,103.0,0
0,67.0,25.0,87.0,640.0,130.0,0
1,56.0,11.0,92.0,417.0,101.0,0
0,83.0,58.0,83.0,855.0,157.0,0
1,51.0,27.0,83.0,378.0,102.0,0
0,57.0,45.0,101.0,582.0,188.0,0
0,45.0,22.0,83.0,400.0,110.0,0
1,88.0,24.0,81.0,450.0,90.0,0
1,51.0,38.0,90.0,442.0,98.0,0
0,75.0,77.0,96.0,445.0,229.0,1
0,93.0,73.0,91.0,426.0,244.0,1
0,32.0,54.0,92.0,247.0,212.0,1
1,62.0,7.0,103.0,214.0,111.0,1
1,22.0,6.0,99.0,108.0,85.0,1
1,88.0,96.0,96.0,430.0,154.0,1
0,81.0,45.0,104.0,408.0,190.0,1
1,67.0,19.0,71.0,215.0,97.0,1
1,42.0,50.0,91.0,204.0,107.0,1
0,70.0,26.0,82.0,294.0,138.0,1
0,82.0,7.0,108.0,376.0,182.0,1
1,48.0,51.0,94.0,220.0,128.0,1
1,73.0,8.0,101.0,241.0,120.0,1
0,83.0,63.0,91.0,462.0,186.0,1
1,64.0,18.0,85.0,193.0,90.0,1
1,63.0,22.0,87.0,228.0,96.0,1
0,30.0,49.0,78.0,234.0,119.0,1
1,79.0,74.0,86.0,305.0,149.0,1
0,63.0,6.0,117.0,301.0,174.0,1
0,35.0,76.0,102.0,294.0,211.0,1
1,105.0,56.0,104.0,374.0,151.0,1
0,55.0,99.0,102.0,447.0,261.0,1
1,26.0,55.0,85.0,174.0,82.0,1
0,59.0,46.0,92.0,349.0,160.0,1
0,78.0,26.0,98.0,332.0,146.0,1
0,73.0,64.0,97.0,332.0,165.0,1
0,47.0,40.0,90.0,263.0,164.0,1
0,31.0,17.0,85.0,160.0,117.0,1
1,51.0,53.0,73.0,197.0,90.0,1
1,96.0,29.0,108.0,336.0,152.0,1
0,26.0,57.0,87.0,210.0,187.0,1
0,76.0,28.0,88.0,362.0,154.0,1
0,72.0,22.0,79.0,289.0,111.0,1
0,46.0,53.0,68.0,192.0,134.0,1
1,96.0,66.0,81.0,339.0,163.0,1
0,72.0,7.0,75.0,269.0,101.0,1
1,59.0,97.0,78.0,314.0,159.0,1
1,54.0,36.0,96.0,210.0,117.0,1
1,62.0,31.0,84.0,215.0,85.0,1
0,69.0,62.0,81.0,361.0,183.0,1
0,75.0,36.0,98.0,322.0,150.0,1
1,65.0,26.0,69.0,199.0,76.0,1
0,48.0,20.0,77.0,215.0,106.0,1
0,68.0,33.0,85.0,316.0,155.0,1
1,34.0,38.0,94.0,191.0,124.0,1
1,59.0,46.0,114.0,271.0,131.0,1
0,63.0,48.0,112.0,361.0,167.0,1
0,119.0,68.0,104.0,535.0,247.0,1
1,27.0,31.0,87.0,152.0,109.0,1
0,49.0,19.0,90.0,242.0,137.0,1
1,43.0,20.0,96.0,184.0,102.0,1
1,57.0,37.0,84.0,223.0,85.0,1
0,101.0,23.0,101.0,413.0,164.0,1
1,70.0,8.0,94.0,242.0,95.0,1
1,56.0,24.0,115.0,220.0,121.0,1
0,60.0,80.0,87.0,399.0,191.0,1
1,65.0,6.0,74.0,204.0,69.0,1
0,52.0,16.0,71.0,218.0,107.0,1
1,89.0,82.0,82.0,393.0,162.0,1
0,49.0,35.0,88.0,271.0,149.0,1
1,67.0,64.0,86.0,325.0,134.0,1
0,53.0,67.0,97.0,326.0,161.0,1
0,113.0,58.0,117.0,528.0,236.0,1
0,46.0,1.0,102.0,188.0,121.0,1
0,63.0,25.0,80.0,255.0,133.0,1
1,35.0,54.0,93.0,218.0,94.0,1
0,48.0,77.0,100.0,337.0,229.0,1
1,68.0,10.0,103.0,219.0,92.0,1
0,68.0,44.0,112.0,317.0,185.0,1
1,95.0,45.0,95.0,360.0,127.0,1
0,38.0,22.0,83.0,197.0,98.0,1
1,75.0,67.0,96.0,337.0,172.0,1
1,70.0,37.0,77.0,264.0,135.0,1
0,44.0,33.0,78.0,215.0,99.0,1
1,88.0,24.0,84.0,299.0,97.0,1
1,71.0,33.0,93.0,246.0,129.0,1
0,62.0,58.0,98.0,314.0,186.0,1
1,62.0,6.0,106.0,236.0,103.0,1
0,66.0,23.0,72.0,244.0,108.0,1
1,49.0,45.0,93.0,257.0,116.0,1
0,46.0,36.0,95.0,242.0,144.0,1
0,59.0,3.0,86.0,227.0,118.0,1
0,76.0,65.0,98.0,395.0,192.0,1
1,83.0,18.0,92.0,288.0,124.0,1
1,73.0,26.0,79.0,224.0,95.0,1
0,41.0,43.0,96.0,239.0,165.0,1
1,45.0,51.0,83.0,199.0,103.0,1
0,51.0,76.0,87.0,331.0,190.0,1
1,36.0,3.0,75.0,133.0,72.0,1
0,81.0,40.0,96.0,405.0,156.0,1
0,45.0,2.0,68.0,196.0,92.0,1
1,50.0,21.0,105.0,164.0,104.0,1
0,99.0,43.0,115.0,435.0,219.0,1
0,75.0,2.0,85.0,308.0,111.0,1
0,59.0,58.0,74.0,362.0,169.0,1
1,65.0,84.0,106.0,303.0,166.0,1
1,54.0,19.0,79.0,181.0,84.0,1
0,81.0,68.0,82.0,367.0,167.0,1
0,50.0,31.0,97.0,319.0,127.0,1
1,62.0,38.0,78.0,210.0,91.0,1
0,17.0,39.0,86.0,193.0,138.0,1
0,47.0,28.0,90.0,228.0,106.0,1
1,32.0,11.0,104.0,153.0,91.0,1
1,40.0,42.0,104.0,180.0,129.0,1
1,83.0,37.0,90.0,299.0,100.0,1
1,91.0,18.0,93.0,272.0,129.0,1
0,59.0,5.0,85.0,236.0,125.0,1
0,47.0,29.0,77.0,237.0,127.0,1
1,70.0,32.0,92.0,248.0,105.0,1
1,55.0,40.0,91.0,233.0,108.0,1
1,81.0,47.0,86.0,309.0,120.0,1
0,60.0,9.0,116.0,289.0,136.0,1
1,44.0,50.0,115.0,241.0,149.0,1
1,73.0,17.0,103.0,248.0,102.0,1
0,78.0,4.0,78.0,307.0,122.0,1
1,55.0,29.0,79.0,202.0,91.0,1
0,17.0,17.0,111.0,162.0,140.0,1
0,96.0,7.0,98.0,328.0,131.0,1
1,77.0,37.0,78.0,223.0,96.0,1
0,85.0,74.0,118.0,517.0,208.0,1
0,49.0,58.0,93.0,281.0,153.0,1
1,87.0,39.0,73.0,328.0,134.0,1
1,54.0,9.0,67.0,152.0,52.0,1
1,60.0,27.0,88.0,215.0,97.0,1
0,63.0,41.0,92.0,321.0,168.0,1
0,44.0,61.0,65.0,312.0,149.0,1
1,77.0,60.0,79.0,277.0,105.0,1
1,63.0,5.0,96.0,230.0,91.0,1
0,59.0,44.0,75.0,308.0,140.0,1
0,63.0,75.0,97.0,368.0,234.0,1
1,80.0,20.0,82.0,251.0,100.0,1
0,87.0,47.0,76.0,450.0,154.0,1
0,80.0,26.0,105.0,370.0,166.0,1
1,52.0,17.0,100.0,202.0,77.0,1
0,44.0,52.0,78.0,290.0,159.0,1
1,76.0,38.0,118.0,307.0,149.0,1
0,65.0,21.0,80.0,314.0,135.0,1
0,64.0,78.0,100.0,336.0,219.0,1
0,72.0,27.0,86.0,309.0,136.0,1
1,88.0,18.0,84.0,254.0,123.0,1
1,63.0,53.0,81.0,263.0,104.0,1
1,72.0,2.0,88.0,236.0,103.0,1
1,76.0,21.0,97.0,271.0,115.0,1
0,41.0,61.0,79.0,271.0,120.0,1
0,29.0,23.0,96.0,166.0,97.0,1
0,82.0,28.0,108.0,388.0,179.0,1
0,78.0,4.0,89.0,311.0,140.0,1
1,49.0,84.0,82.0,268.0,119.0,1
0,112.0,95.0,80.0,598.0,215.0,1
0,52.0,15.0,108.0,260.0,148.0,1
1,71.0,26.0,100.0,231.0,96.0,1
1,75.0,93.0,84.0,339.0,161.0,1
0,74.0,28.0,90.0,337.0,163.0,1
0,73.0,10.0,104.0,284.0,146.0,1
0,79.0,45.0,74.0,337.0,153.0,1
0,62.0,58.0,69.0,317.0,181.0,1
1,56.0,75.0,82.0,297.0,147.0,1
1,84.0,52.0,122.0,314.0,173.0,1
0,51.0,37.0,82.0,294.0,144.0,1
0,57.0,53.0,88.0,277.0,135.0,1
1,49.0,61.0,85.0,219.0,118.0,1
1,90.0,59.0,76.0,343.0,134.0,1
1,50.0,39.0,75.0,164.0,92.0,1
1,57.0,4.0,95.0,178.0,87.0,1
0,45.0,18.0,91.0,209.0,123.0,1
0,88.0,18.0,89.0,333.0,155.0,1
0,70.0,41.0,83.0,388.0,158.0,1
0,88.0,47.0,112.0,416.0,198.0,1
1,41.0,6.0,70.0,131.0,60.0,1
0,75.0,18.0,89.0,322.0,143.0,1
0,95.0,45.0,67.0,389.0,152.0,1
0,47.0,57.0,87.0,300.0,152.0,1
0,45.0,47.0,97.0,324.0,175.0,1
0,71.0,66.0,55.0,339.0,145.0,1
1,81.0,35.0,78.0,309.0,111.0,1
1,69.0,51.0,91.0,322.0,124.0,1
1,23.0,48.0,94.0,172.0,122.0,1
0,61.0,21.0,89.0,249.0,130.0,1
1,110.0,43.0,98.0,342.0,146.0,1
1,58.0,16.0,89.0,211.0,74.0,1
0,57.0,91.0,85.0,363.0,161.0,1
0,80.0,30.0,101.0,315.0,150.0,1
1,41.0,0.0,83.0,131.0,69.0,1
1,54.0,7.0,91.0,172.0,85.0,1
1,72.0,45.0,113.0,318.0,153.0,1
0,37.0,56.0,96.0,270.0,188.0,1
0,42.0,23.0,68.0,197.0,84.0,1
1,72.0,56.0,82.0,234.0,109.0,1
0,9.0,55.0,81.0,182.0,132.0,1
0,73.0,31.0,85.0,281.0,151.0,1
1,107.0,4.0,84.0,309.0,111.0,1
1,48.0,12.0,89.0,184.0,94.0,1
0,54.0,31.0,98.0,301.0,136.0,1
1,40.0,43.0,71.0,184.0,92.0,1
0,79.0,23.0,65.0,334.0,127.0,1
0,56.0,24.0,95.0,269.0,131.0,1
0,70.0,62.0,95.0,371.0,213.0,1
0,52.0,24.0,90.0,225.0,125.0,1
1,54.0,19.0,98.0,204.0,108.0,1
0,64.0,37.0,105.0,347.0,189.0,1
0,85.0,51.0,99.0,882.0,184.0,2
0,67.0,41.0,88.0,593.0,130.0,2
0,15.0,41.0,73.0,286.0,91.0,2
1,89.0,68.0,97.0,622.0,169.0,2
1,84.0,58.0,87.0,793.0,171.0,2
1,98.0,52.0,81.0,630.0,124.0,2
0,69.0,69.0,96.0,815.0,193.0,2
1,89.0,6.0,77.0,559.0,114.0,2
1,86.0,40.0,52.0,584.0,106.0,2
0,72.0,22.0,91.0,574.0,126.0,2
0,58.0,80.0,124.0,761.0,260.0,2
1,50.0,47.0,94.0,460.0,117.0,2
1,87.0,62.0,70.0,638.0,129.0,2
0,128.0,39.0,87.0,990.0,192.0,2
1,79.0,27.0,106.0,553.0,121.0,2
1,107.0,30.0,101.0,563.0,120.0,2
0,103.0,14.0,83.0,809.0,160.0,2
1,118.0,29.0,86.0,625.0,129.0,2
0,180.0,102.0,96.0,1629.0,304.0,2
0,75.0,66.0,89.0,686.0,141.0,2
1,19.0,69.0,89.0,413.0,143.0,2
0,83.0,66.0,89.0,743.0,210.0,2
1,66.0,27.0,83.0,396.0,113.0,2
0,109.0,42.0,84.0,963.0,190.0,2
0,74.0,55.0,108.0,712.0,187.0,2
0,66.0,54.0,83.0,619.0,177.0,2
0,89.0,37.0,76.0,611.0,156.0,2
0,83.0,26.0,100.0,650.0,124.0,2
1,77.0,8.0,70.0,392.0,74.0,2
1,129.0,80.0,95.0,923.0,179.0,2
0,109.0,30.0,88.0,951.0,192.0,2
0,47.0,34.0,107.0,520.0,166.0,2
0,82.0,17.0,86.0,632.0,124.0,2
0,52.0,4.0,95.0,439.0,99.0,2
1,120.0,20.0,90.0,766.0,141.0,2
1,110.0,10.0,86.0,586.0,111.0,2
1,108.0,14.0,75.0,603.0,105.0,2
1,92.0,50.0,83.0,606.0,119.0,2
1,48.0,25.0,107.0,365.0,108.0,2
0,138.0,19.0,92.0,850.0,166.0,2
0,65.0,56.0,87.0,762.0,187.0,2
1,77.0,4.0,88.0,475.0,94.0,2
0,52.0,13.0,73.0,442.0,124.0,2
0,86.0,26.0,87.0,554.0,151.0,2
1,110.0,47.0,95.0,728.0,138.0,2
1,119.0,94.0,86.0,918.0,188.0,2
0,71.0,88.0,65.0,824.0,202.0,2
0,120.0,70.0,78.0,940.0,186.0,2
1,88.0,30.0,85.0,484.0,121.0,2
0,45.0,37.0,103.0,596.0,192.0,2
1,82.0,52.0,94.0,559.0,152.0,2
1,180.0,25.0,73.0,943.0,145.0,2
0,122.0,62.0,91.0,1201.0,238.0,2
1,146.0,45.0,91.0,829.0,157.0,2
1,105.0,97.0,97.0,767.0,175.0,2
0,108.0,31.0,94.0,830.0,154.0,2
1,81.0,9.0,88.0,521.0,96.0,2
1,86.0,6.0,89.0,491.0,88.0,2
1,148.0,21.0,86.0,789.0,123.0,2
0,126.0,34.0,105.0,944.0,216.0,2
1,174.0,30.0,89.0,1030.0,169.0,2
1,70.0,54.0,92.0,634.0,173.0,2
0,93.0,102.0,83.0,1207.0,237.0,2
0,70.0,64.0,88.0,804.0,177.0,2
0,130.0,18.0,95.0,1013.0,186.0,2
1,56.0,45.0,90.0,473.0,140.0,2
0,123.0,59.0,103.0,1107.0,252.0,2
1,62.0,67.0,103.0,667.0,152.0,2
0,124.0,89.0,104.0,1243.0,260.0,2
1,74.0,48.0,96.0,687.0,167.0,2
0,86.0,23.0,93.0,728.0,133.0,2
1,106.0,51.0,73.0,599.0,122.0,2
1,80.0,13.0,114.0,486.0,110.0,2
0,83.0,14.0,95.0,542.0,107.0,2
1,89.0,26.0,93.0,518.0,96.0,2
1,119.0,44.0,89.0,662.0,125.0,2
0,49.0,55.0,65.0,537.0,132.0,2
1,97.0,73.0,93.0,765.0,159.0,2
1,52.0,7.0,101.0,374.0,104.0,2
1,120.0,43.0,111.0,850.0,198.0,2
0,57.0,50.0,87.0,688.0,171.0,2
0,90.0,29.0,84.0,841.0,173.0,2
0,128.0,56.0,90.0,1117.0,248.0,2
1,90.0,41.0,79.0,518.0,103.0,2
1,60.0,17.0,71.0,431.0,88.0,2
0,74.0,50.0,80.0,643.0,172.0,2
1,61.0,23.0,89.0,471.0,104.0,2
0,130.0,31.0,95.0,985.0,169.0,2
1,98.0,11.0,118.0,651.0,142.0,2
0,65.0,50.0,95.0,805.0,173.0,2
0,81.0,4.0,119.0,683.0,176.0,2
1,48.0,73.0,89.0,659.0,153.0,2
1,89.0,95.0,77.0,784.0,169.0,2
0,101.0,28.0,65.0,651.0,112.0,2
0,115.0,9.0,105.0,827.0,177.0,2
1,94.0,75.0,93.0,723.0,179.0,2
1,60.0,16.0,79.0,412.0,97.0,2
0,103.0,21.0,100.0,931.0,174.0,2
0,128.0,54.0,97.0,934.0,183.0,2
1,101.0,15.0,90.0,657.0,122.0,2
0,77.0,28.0,92.0,838.0,149.0,2
0,88.0,38.0,88.0,725.0,156.0,2
1,89.0,69.0,89.0,615.0,127.0,2
1,46.0,70.0,99.0,547.0,167.0,2
1,129.0,38.0,98.0,808.0,162.0,2
1,63.0,44.0,80.0,460.0,104.0,2
0,82.0,26.0,72.0,592.0,113.0,2
0,115.0,13.0,77.0,755.0,130.0,2
1,133.0,42.0,86.0,725.0,133.0,2
1,91.0,40.0,75.0,584.0,115.0,2
1,126.0,29.0,96.0,731.0,140.0,2
0,54.0,98.0,74.0,824.0,208.0,2
1,50.0,96.0,86.0,664.0,152.0,2
1,32.0,67.0,103.0,458.0,131.0,2
0,97.0,14.0,97.0,607.0,129.0,2
1,53.0,17.0,60.0,371.0,71.0,2
0,102.0,87.0,95.0,1103.0,237.0,2
0,100.0,55.0,80.0,683.0,157.0,2
1,135.0,14.0,97.0,833.0,144.0,2
0,74.0,104.0,69.0,955.0,208.0,2
0,140.0,43.0,100.0,1016.0,198.0,2
1,66.0,8.0,88.0,451.0,101.0,2
1,133.0,3.0,103.0,675.0,128.0,2
1,104.0,33.0,100.0,592.0,106.0,2
0,103.0,42.0,72.0,935.0,167.0,2
0,141.0,2.0,75.0,906.0,160.0,2
1,66.0,17.0,81.0,441.0,85.0,2
1,77.0,50.0,102.0,552.0,128.0,2
0,145.0,11.0,84.0,1046.0,170.0,2
0,63.0,54.0,105.0,637.0,160.0,2
1,143.0,20.0,99.0,722.0,121.0,2
0,66.0,12.0,83.0,576.0,122.0,2
0,63.0,71.0,91.0,801.0,186.0,2
1,9.0,60.0,105.0,391.0,142.0,2
0,103.0,15.0,91.0,736.0,148.0,2
1,117.0,105.0,78.0,807.0,158.0,2
0,69.0,17.0,84.0,474.0,122.0,2
1,107.0,60.0,77.0,738.0,142.0,2
0,83.0,29.0,95.0,670.0,135.0,2
1,27.0,24.0,88.0,246.0,87.0,2
1,147.0,19.0,81.0,886.0,145.0,2
1,100.0,33.0,84.0,661.0,141.0,2
1,115.0,54.0,68.0,794.0,133.0,2
0,165.0,16.0,97.0,1173.0,207.0,2
0,97.0,51.0,108.0,919.0,220.0,2
0,151.0,79.0,89.0,1299.0,268.0,2
0,93.0,35.0,107.0,837.0,201.0,2
1,94.0,21.0,119.0,576.0,118.0,2
0,126.0,18.0,89.0,1037.0,184.0,2
0,31.0,81.0,82.0,548.0,149.0,2
1,86.0,60.0,98.0,735.0,144.0,2
1,103.0,26.0,107.0,574.0,146.0,2
0,99.0,38.0,111.0,963.0,215.0,2
0,34.0,70.0,91.0,517.0,155.0,2
0,43.0,9.0,92.0,378.0,101.0,2
0,93.0,4.0,94.0,528.0,142.0,2
1,76.0,21.0,82.0,443.0,79.0,2
1,108.0,113.0,86.0,987.0,173.0,2
0,76.0,22.0,75.0,677.0,97.0,2
0,110.0,33.0,92.0,760.0,170.0,2
1,39.0,27.0,92.0,329.0,98.0,2
1,96.0,11.0,91.0,587.0,118.0,2
1,76.0,10.0,92.0,530.0,114.0,2
1,97.0,49.0,69.0,750.0,132.0,2
0,74.0,40.0,90.0,535.0,178.0,2
0,108.0,35.0,84.0,951.0,187.0,2
1,113.0,23.0,83.0,644.0,124.0,2
0,109.0,89.0,96.0,1045.0,236.0,2
1,146.0,5.0,89.0,706.0,136.0,2
0,98.0,35.0,99.0,782.0,166.0,2
0,83.0,3.0,95.0,605.0,120.0,2
0,15.0,31.0,92.0,297.0,111.0,2
0,147.0,53.0,71.0,1106.0,197.0,2
0,106.0,0.0,107.0,790.0,159.0,2
1,140.0,14.0,97.0,811.0,139.0,2
1,118.0,40.0,82.0,771.0,135.0,2
1,55.0,47.0,99.0,504.0,114.0,2
0,92.0,36.0,100.0,834.0,157.0,2
1,167.0,56.0,89.0,976.0,163.0,2
1,77.0,36.0,86.0,479.0,108.0,2
