Y,red,green,blue,ir_1,vis_1,ir_3,vis_3,E
0,49.0,36.0,95.0,12590.0,2937.0,567.0,157.0,0
0,72.0,116.0,103.0,21243.0,6282.0,938.0,268.0,0
1,61.0,3.0,87.0,9766.0,3369.0,339.0,75.0,0
0,47.0,19.0,81.0,8104.0,2243.0,346.0,101.0,0
1,41.0,13.0,81.0,8195.0,1509.0,263.0,64.0,0
1,37.0,28.0,90.0,7276.0,2121.0,256.0,64.0,0
0,66.0,90.0,83.0,15564.0,4389.0,883.0,184.0,0
1,67.0,46.0,73.0,11191.0,3085.0,412.0,83.0,0
1,31.0,28.0,83.0,6258.0,2352.0,267.0,76.0,0
0,66.0,33.0,108.0,11122.0,3546.0,742.0,150.0,0
1,76.0,39.0,71.0,13729.0,3305.0,388.0,77.0,0
0,76.0,23.0,79.0,12636.0,2427.0,702.0,135.0,0
1,65.0,72.0,109.0,15328.0,4172.0,504.0,107.0,0
0,57.0,20.0,89.0,10788.0,2827.0,427.0,137.0,0
1,38.0,41.0,102.0,10664.0,3827.0,269.0,99.0,0
0,97.0,23.0,103.0,17577.0,3593.0,664.0,131.0,0
0,63.0,108.0,99.0,19430.0,5213.0,898.0,246.0,0
0,31.0,17.0,62.0,4908.0,1907.0,298.0,67.0,0
0,75.0,36.0,84.0,12145.0,4056.0,580.0,158.0,0
1,68.0,8.0,97.0,12927.0,2702.0,372.0,85.0,0
0,52.0,19.0,107.0,9237.0,3028.0,421.0,141.0,0
1,98.0,43.0,75.0,17997.0,3825.0,463.0,92.0,0
0,55.0,43.0,93.0,11824.0,2743.0,575.0,161.0,0
1,70.0,82.0,93.0,18299.0,3969.0,579.0,125.0,0
0,82.0,9.0,83.0,11223.0,3070.0,614.0,102.0,0
1,82.0,52.0,103.0,20151.0,4353.0,528.0,125.0,0
1,40.0,45.0,90.0,8886.0,2834.0,346.0,94.0,0
0,75.0,15.0,88.0,10958.0,3301.0,628.0,112.0,0
1,77.0,70.0,83.0,18546.0,4317.0,499.0,109.0,0
1,69.0,46.0,88.0,15855.0,3402.0,425.0,93.0,0
0,61.0,35.0,99.0,11597.0,3488.0,552.0,157.0,0
1,71.0,34.0,71.0,10628.0,2587.0,366.0,81.0,0
1,52.0,40.0,83.0,12900.0,2913.0,337.0,92.0,0
1,66.0,19.0,93.0,11916.0,2843.0,334.0,77.0,0
0,62.0,16.0,90.0,10328.0,3322.0,474.0,121.0,0
0,71.0,31.0,68.0,12458.0,2648.0,568.0,121.0,0
0,26.0,54.0,102.0,9021.0,3991.0,424.0,140.0,0
1,37.0,63.0,80.0,11820.0,3539.0,385.0,96.0,0
1,88.0,49.0,85.0,16526.0,4143.0,477.0,97.0,0
0,73.0,12.0,93.0,10735.0,2876.0,549.0,141.0,0
1,68.0,16.0,96.0,12237.0,2651.0,334.0,84.0,0
0,54.0,22.0,107.0,10273.0,3369.0,507.0,143.0,0
1,77.0,8.0,67.0,13186.0,2121.0,354.0,57.0,0
0,27.0,60.0,91.0,9714.0,3857.0,534.0,151.0,0
0,65.0,16.0,65.0,9536.0,1901.0,462.0,112.0,0
1,85.0,20.0,82.0,12955.0,3023.0,390.0,77.0,0
1,69.0,86.0,92.0,13985.0,4506.0,601.0,111.0,0
0,102.0,53.0,65.0,20338.0,3180.0,782.0,169.0,0
0,51.0,31.0,99.0,10964.0,2728.0,579.0,160.0,0
1,60.0,39.0,110.0,12550.0,3920.0,406.0,113.0,0
1,51.0,25.0,81.0,9375.0,2225.0,278.0,76.0,0
0,83.0,61.0,103.0,17305.0,5156.0,876.0,182.0,0
0,86.0,20.0,87.0,11737.0,2745.0,575.0,131.0,0
1,37.0,35.0,90.0,8785.0,2940.0,250.0,85.0,0
0,68.0,1.0,91.0,12598.0,2725.0,500.0,108.0,0
0,60.0,17.0,85.0,8347.0,2372.0,513.0,116.0,0
1,67.0,5.0,76.0,11590.0,1969.0,315.0,61.0,0
1,58.0,11.0,92.0,10530.0,2474.0,310.0,87.0,0
1,47.0,63.0,90.0,13269.0,4218.0,379.0,118.0,0
1,64.0,75.0,80.0,16071.0,3637.0,434.0,102.0,0
0,42.0,30.0,70.0,8420.0,2181.0,332.0,92.0,0
0,76.0,17.0,86.0,12845.0,2573.0,546.0,94.0,0
1,68.0,45.0,87.0,13947.0,3452.0,395.0,91.0,0
1,75.0,26.0,91.0,12606.0,3392.0,417.0,79.0,0
1,32.0,60.0,94.0,9438.0,3219.0,363.0,87.0,0
0,84.0,32.0,74.0,14776.0,2877.0,613.0,107.0,0
1,58.0,14.0,96.0,9986.0,2612.0,311.0,64.0,0
1,72.0,49.0,80.0,13953.0,3162.0,433.0,82.0,0
0,95.0,57.0,69.0,16427.0,3483.0,679.0,148.0,0
1,56.0,26.0,86.0,10833.0,2638.0,321.0,67.0,0
0,57.0,1.0,79.0,8126.0,2659.0,429.0,115.0,0
0,49.0,83.0,72.0,12970.0,3741.0,579.0,212.0,0
1,70.0,56.0,90.0,15843.0,3434.0,364.0,95.0,0
0,89.0,67.0,106.0,18533.0,4397.0,891.0,201.0,0
0,50.0,20.0,99.0,9133.0,2524.0,468.0,118.0,0
1,56.0,69.0,91.0,14503.0,3380.0,308.0,124.0,0
1,50.0,25.0,74.0,6860.0,2630.0,243.0,69.0,0
1,63.0,33.0,85.0,12103.0,3224.0,383.0,91.0,0
0,46.0,36.0,92.0,9286.0,3374.0,482.0,153.0,0
0,69.0,15.0,100.0,12820.0,3338.0,523.0,142.0,0
1,86.0,55.0,100.0,20125.0,4125.0,517.0,102.0,0
1,55.0,36.0,70.0,11638.0,2454.0,394.0,48.0,0
0,75.0,31.0,93.0,12047.0,3671.0,621.0,153.0,0
0,79.0,36.0,106.0,13332.0,3958.0,605.0,176.0,0
1,73.0,59.0,81.0,15611.0,3610.0,479.0,107.0,0
0,64.0,69.0,94.0,14402.0,4286.0,794.0,178.0,0
0,86.0,59.0,84.0,17760.0,4082.0,745.0,145.0,0
1,63.0,23.0,80.0,10521.0,2250.0,385.0,82.0,0
0,86.0,15.0,97.0,16449.0,3644.0,636.0,158.0,0
1,65.0,54.0,90.0,13172.0,3915.0,400.0,119.0,0
0,56.0,39.0,82.0,11650.0,2992.0,525.0,151.0,0
1,57.0,38.0,107.0,12105.0,3263.0,319.0,105.0,0
0,31.0,48.0,85.0,8591.0,2739.0,446.0,125.0,0
1,93.0,71.0,80.0,20430.0,3784.0,651.0,98.0,0
1,71.0,37.0,97.0,13573.0,3150.0,331.0,101.0,0
1,61.0,49.0,66.0,12368.0,2270.0,382.0,65.0,0
1,37.0,54.0,82.0,9263.0,3143.0,297.0,87.0,0
0,56.0,11.0,100.0,11512.0,2718.0,472.0,115.0,0
0,63.0,4.0,83.0,10880.0,2400.0,416.0,112.0,0
0,83.0,62.0,86.0,18086.0,3970.0,666.0,170.0,0
0,51.0,56.0,69.0,12165.0,2957.0,649.0,153.0,0
1,111.0,19.0,110.0,17613.0,3983.0,540.0,112.0,0
0,67.0,105.0,114.0,16657.0,5577.0,978.0,239.0,0
0,75.0,23.0,78.0,10936.0,2248.0,575.0,110.0,0
1,96.0,46.0,85.0,17815.0,4045.0,579.0,100.0,0
1,55.0,52.0,114.0,14176.0,3885.0,417.0,114.0,0
0,68.0,51.0,85.0,12928.0,3096.0,751.0,177.0,0
0,63.0,49.0,75.0,13825.0,3145.0,582.0,138.0,0
0,59.0,57.0,94.0,11466.0,3347.0,665.0,128.0,0
0,44.0,34.0,99.0,8590.0,3026.0,478.0,155.0,0
1,85.0,28.0,106.0,15738.0,3762.0,477.0,116.0,0
1,69.0,64.0,96.0,15339.0,4146.0,500.0,140.0,0
0,45.0,21.0,90.0,6285.0,2878.0,395.0,129.0,0
0,75.0,29.0,97.0,10432.0,3615.0,440.0,141.0,0
1,51.0,20.0,100.0,8860.0,2726.0,277.0,83.0,0
1,79.0,73.0,100.0,20283.0,5031.0,509.0,100.0,0
1,106.0,20.0,91.0,17024.0,3622.0,514.0,87.0,0
1,100.0,29.0,69.0,18631.0,2841.0,417.0,71.0,0
0,41.0,15.0,80.0,7642.0,2434.0,312.0,99.0,0
0,85.0,70.0,80.0,16836.0,3543.0,702.0,209.0,0
1,91.0,45.0,91.0,15777.0,3610.0,541.0,107.0,0
0,51.0,70.0,94.0,15675.0,3253.0,661.0,179.0,0
1,50.0,12.0,71.0,9460.0,2464.0,288.0,64.0,0
0,66.0,52.0,80.0,14609.0,3169.0,615.0,138.0,0
0,76.0,81.0,94.0,21205.0,4225.0,806.0,203.0,0
0,87.0,18.0,99.0,17017.0,3669.0,529.0,125.0,0
0,67.0,15.0,94.0,12121.0,2962.0,501.0,109.0,0
0,59.0,46.0,102.0,12632.0,4088.0,628.0,182.0,0
1,48.0,61.0,89.0,11761.0,3352.0,333.0,82.0,0
1,58.0,45.0,96.0,14378.0,2795.0,419.0,108.0,0
1,57.0,2.0,95.0,8445.0,2803.0,289.0,73.0,0
0,43.0,34.0,82.0,8895.0,2441.0,462.0,118.0,0
1,76.0,102.0,92.0,19728.0,5376.0,668.0,161.0,0
1,75.0,29.0,79.0,13845.0,3156.0,393.0,72.0,0
0,67.0,29.0,113.0,11739.0,3801.0,598.0,191.0,0
0,83.0,59.0,87.0,19017.0,4031.0,847.0,155.0,0
1,69.0,11.0,57.0,10928.0,2254.0,291.0,43.0,0
1,61.0,24.0,72.0,8676.0,2534.0,286.0,59.0,0
1,63.0,48.0,93.0,13588.0,3507.0,329.0,94.0,0
1,68.0,9.0,98.0,13222.0,2828.0,332.0,86.0,0
1,54.0,12.0,83.0,7240.0,2634.0,270.0,67.0,0
1,72.0,48.0,98.0,16246.0,4159.0,520.0,98.0,0
0,66.0,0.0,98.0,12673.0,2383.0,490.0,139.0,0
0,71.0,49.0,87.0,13709.0,3298.0,664.0,167.0,0
1,45.0,99.0,69.0,15139.0,4212.0,449.0,121.0,0
1,76.0,18.0,76.0,11167.0,2607.0,347.0,68.0,0
0,67.0,25.0,87.0,9854.0,3466.0,619.0,128.0,0
1,56.0,11.0,92.0,8651.0,2499.0,309.0,87.0,0
0,83.0,58.0,83.0,18559.0,3489.0,808.0,136.0,0
1,51.0,27.0,83.0,9901.0,2467.0,325.0,70.0,0
0,57.0,45.0,101.0,13036.0,3619.0,673.0,150.0,0
0,45.0,22.0,83.0,9006.0,2802.0,446.0,129.0,0
1,88.0,24.0,81.0,13080.0,2822.0,413.0,64.0,0
1,51.0,38.0,90.0,10247.0,2912.0,329.0,85.0,0
0,75.0,77.0,96.0,14633.0,4428.0,480.0,207.0,1
0,93.0,73.0,91.0,16896.0,4441.0,496.0,198.0,1
0,32.0,54.0,92.0,8460.0,3219.0,264.0,154.0,1
1,62.0,7.0,103.0,9669.0,3051.0,182.0,81.0,1
1,22.0,6.0,99.0,4521.0,2370.0,110.0,69.0,1
1,88.0,96.0,96.0,18854.0,4615.0,315.0,139.0,1
0,81.0,45.0,104.0,16363.0,4918.0,376.0,221.0,1
1,67.0,19.0,71.0,12783.0,2262.0,187.0,74.0,1
1,42.0,50.0,91.0,10255.0,3165.0,180.0,96.0,1
0,70.0,26.0,82.0,12354.0,2165.0,294.0,121.0,1
0,82.0,7.0,108.0,14482.0,3939.0,348.0,169.0,1
1,48.0,51.0,94.0,11344.0,3187.0,205.0,91.0,1
1,73.0,8.0,101.0,13542.0,3049.0,180.0,77.0,1
0,83.0,63.0,91.0,21856.0,4236.0,398.0,168.0,1
1,64.0,18.0,85.0,10705.0,2621.0,170.0,77.0,1
1,63.0,22.0,87.0,11786.0,2457.0,177.0,90.0,1
0,30.0,49.0,78.0,7938.0,2288.0,241.0,126.0,1
1,79.0,74.0,86.0,16297.0,4109.0,272.0,132.0,1
0,63.0,6.0,117.0,12477.0,3309.0,261.0,140.0,1
0,35.0,76.0,102.0,11301.0,3768.0,308.0,172.0,1
1,105.0,56.0,104.0,22181.0,4555.0,310.0,139.0,1
0,55.0,99.0,102.0,15150.0,5718.0,445.0,203.0,1
1,26.0,55.0,85.0,8534.0,2998.0,158.0,79.0,1
0,59.0,46.0,92.0,12535.0,3095.0,269.0,185.0,1
0,78.0,26.0,98.0,15234.0,3496.0,299.0,142.0,1
0,73.0,64.0,97.0,15384.0,4646.0,359.0,181.0,1
0,47.0,40.0,90.0,9671.0,2859.0,262.0,138.0,1
0,31.0,17.0,85.0,6131.0,2212.0,161.0,97.0,1
1,51.0,53.0,73.0,13120.0,2621.0,165.0,96.0,1
1,96.0,29.0,108.0,16663.0,3297.0,247.0,109.0,1
0,26.0,57.0,87.0,7761.0,2772.0,233.0,169.0,1
0,76.0,28.0,88.0,9527.0,3472.0,274.0,144.0,1
0,72.0,22.0,79.0,12537.0,2901.0,260.0,114.0,1
0,46.0,53.0,68.0,10898.0,3352.0,326.0,134.0,1
1,96.0,66.0,81.0,20003.0,4208.0,264.0,92.0,1
0,72.0,7.0,75.0,10248.0,2511.0,253.0,121.0,1
1,59.0,97.0,78.0,16869.0,4719.0,261.0,125.0,1
1,54.0,36.0,96.0,10827.0,3615.0,165.0,98.0,1
1,62.0,31.0,84.0,12922.0,3111.0,198.0,69.0,1
0,69.0,62.0,81.0,13906.0,3151.0,407.0,198.0,1
0,75.0,36.0,98.0,14110.0,3208.0,322.0,153.0,1
1,65.0,26.0,69.0,10566.0,2260.0,197.0,73.0,1
0,48.0,20.0,77.0,5547.0,2459.0,239.0,121.0,1
0,68.0,33.0,85.0,12834.0,3159.0,324.0,153.0,1
1,34.0,38.0,94.0,9232.0,2834.0,155.0,75.0,1
1,59.0,46.0,114.0,14147.0,3796.0,228.0,125.0,1
0,63.0,48.0,112.0,13245.0,3354.0,367.0,201.0,1
0,119.0,68.0,104.0,21359.0,4810.0,531.0,233.0,1
1,27.0,31.0,87.0,7211.0,2935.0,116.0,68.0,1
0,49.0,19.0,90.0,8663.0,2363.0,191.0,119.0,1
1,43.0,20.0,96.0,8951.0,2533.0,133.0,67.0,1
1,57.0,37.0,84.0,10029.0,2911.0,174.0,83.0,1
0,101.0,23.0,101.0,17593.0,4253.0,417.0,164.0,1
1,70.0,8.0,94.0,9631.0,2740.0,208.0,91.0,1
1,56.0,24.0,115.0,11690.0,3526.0,192.0,99.0,1
0,60.0,80.0,87.0,16330.0,5003.0,403.0,217.0,1
1,65.0,6.0,74.0,10103.0,2260.0,163.0,69.0,1
0,52.0,16.0,71.0,10097.0,2528.0,229.0,106.0,1
1,89.0,82.0,82.0,20694.0,4396.0,312.0,135.0,1
0,49.0,35.0,88.0,10052.0,2852.0,309.0,126.0,1
1,67.0,64.0,86.0,13460.0,3515.0,255.0,112.0,1
0,53.0,67.0,97.0,14662.0,4056.0,321.0,170.0,1
0,113.0,58.0,117.0,21016.0,4817.0,531.0,222.0,1
0,46.0,1.0,102.0,9924.0,2902.0,192.0,122.0,1
0,63.0,25.0,80.0,13556.0,3424.0,266.0,116.0,1
1,35.0,54.0,93.0,11358.0,3003.0,189.0,115.0,1
0,48.0,77.0,100.0,15348.0,3674.0,374.0,175.0,1
1,68.0,10.0,103.0,11038.0,2969.0,200.0,82.0,1
0,68.0,44.0,112.0,14230.0,4170.0,377.0,219.0,1
1,95.0,45.0,95.0,17818.0,3895.0,261.0,115.0,1
0,38.0,22.0,83.0,7402.0,2046.0,201.0,116.0,1
1,75.0,67.0,96.0,19414.0,4237.0,285.0,133.0,1
1,70.0,37.0,77.0,13532.0,2411.0,194.0,89.0,1
0,44.0,33.0,78.0,9131.0,2779.0,228.0,116.0,1
1,88.0,24.0,84.0,14553.0,3066.0,226.0,88.0,1
1,71.0,33.0,93.0,13017.0,3669.0,181.0,76.0,1
0,62.0,58.0,98.0,13206.0,4279.0,351.0,152.0,1
1,62.0,6.0,106.0,9992.0,3529.0,192.0,83.0,1
0,66.0,23.0,72.0,11750.0,2620.0,236.0,96.0,1
1,49.0,45.0,93.0,11323.0,2793.0,184.0,84.0,1
0,46.0,36.0,95.0,11211.0,2389.0,270.0,157.0,1
0,59.0,3.0,86.0,11342.0,2436.0,219.0,128.0,1
0,76.0,65.0,98.0,19175.0,4391.0,450.0,193.0,1
1,83.0,18.0,92.0,15825.0,3093.0,208.0,82.0,1
1,73.0,26.0,79.0,14297.0,3287.0,188.0,87.0,1
0,41.0,43.0,96.0,10108.0,3292.0,246.0,155.0,1
1,45.0,51.0,83.0,10723.0,2626.0,167.0,88.0,1
0,51.0,76.0,87.0,14705.0,4599.0,356.0,148.0,1
1,36.0,3.0,75.0,6518.0,1717.0,102.0,50.0,1
0,81.0,40.0,96.0,16912.0,3774.0,364.0,146.0,1
0,45.0,2.0,68.0,6104.0,2164.0,171.0,98.0,1
1,50.0,21.0,105.0,11015.0,2909.0,162.0,89.0,1
0,99.0,43.0,115.0,19370.0,4118.0,461.0,242.0,1
0,75.0,2.0,85.0,15132.0,3074.0,301.0,133.0,1
0,59.0,58.0,74.0,12767.0,3858.0,337.0,145.0,1
1,65.0,84.0,106.0,14179.0,3653.0,261.0,141.0,1
1,54.0,19.0,79.0,10331.0,2355.0,134.0,60.0,1
0,81.0,68.0,82.0,14046.0,3806.0,359.0,213.0,1
0,50.0,31.0,97.0,9972.0,3302.0,275.0,147.0,1
1,62.0,38.0,78.0,12578.0,3174.0,171.0,88.0,1
0,17.0,39.0,86.0,6667.0,2684.0,193.0,136.0,1
0,47.0,28.0,90.0,11240.0,2412.0,252.0,132.0,1
1,32.0,11.0,104.0,5918.0,2440.0,126.0,59.0,1
1,40.0,42.0,104.0,8873.0,3139.0,180.0,97.0,1
1,83.0,37.0,90.0,16454.0,4177.0,240.0,98.0,1
1,91.0,18.0,93.0,14561.0,3249.0,227.0,82.0,1
0,59.0,5.0,85.0,11536.0,2580.0,250.0,114.0,1
0,47.0,29.0,77.0,9296.0,2194.0,236.0,113.0,1
1,70.0,32.0,92.0,12401.0,3318.0,200.0,93.0,1
1,55.0,40.0,91.0,14554.0,3150.0,208.0,106.0,1
1,81.0,47.0,86.0,13000.0,3807.0,236.0,96.0,1
0,60.0,9.0,116.0,12224.0,2979.0,266.0,124.0,1
1,44.0,50.0,115.0,12601.0,4421.0,160.0,106.0,1
1,73.0,17.0,103.0,15363.0,3541.0,197.0,106.0,1
0,78.0,4.0,78.0,11631.0,2557.0,314.0,119.0,1
1,55.0,29.0,79.0,10147.0,2625.0,181.0,76.0,1
0,17.0,17.0,111.0,5446.0,2969.0,141.0,119.0,1
0,96.0,7.0,98.0,16649.0,3651.0,360.0,160.0,1
1,77.0,37.0,78.0,15528.0,2925.0,250.0,97.0,1
0,85.0,74.0,118.0,20091.0,3999.0,473.0,258.0,1
0,49.0,58.0,93.0,13855.0,4097.0,294.0,186.0,1
1,87.0,39.0,73.0,14553.0,2874.0,236.0,75.0,1
1,54.0,9.0,67.0,8482.0,1384.0,144.0,55.0,1
1,60.0,27.0,88.0,10638.0,2690.0,185.0,88.0,1
0,63.0,41.0,92.0,13037.0,3072.0,337.0,163.0,1
0,44.0,61.0,65.0,11954.0,3065.0,240.0,138.0,1
1,77.0,60.0,79.0,15047.0,3783.0,255.0,105.0,1
1,63.0,5.0,96.0,12144.0,3011.0,169.0,65.0,1
0,59.0,44.0,75.0,9284.0,2755.0,211.0,112.0,1
0,63.0,75.0,97.0,16541.0,3999.0,434.0,212.0,1
1,80.0,20.0,82.0,13027.0,2641.0,193.0,79.0,1
0,87.0,47.0,76.0,16828.0,3183.0,313.0,140.0,1
0,80.0,26.0,105.0,18262.0,3846.0,343.0,163.0,1
1,52.0,17.0,100.0,10756.0,2986.0,161.0,82.0,1
0,44.0,52.0,78.0,12571.0,2721.0,276.0,168.0,1
1,76.0,38.0,118.0,17731.0,3833.0,228.0,116.0,1
0,65.0,21.0,80.0,8496.0,2251.0,263.0,118.0,1
0,64.0,78.0,100.0,15113.0,4603.0,396.0,184.0,1
0,72.0,27.0,86.0,12355.0,2741.0,335.0,133.0,1
1,88.0,18.0,84.0,14963.0,3370.0,236.0,72.0,1
1,63.0,53.0,81.0,11644.0,3470.0,199.0,97.0,1
1,72.0,2.0,88.0,10489.0,3311.0,183.0,83.0,1
1,76.0,21.0,97.0,15882.0,3846.0,227.0,87.0,1
0,41.0,61.0,79.0,9671.0,3603.0,285.0,128.0,1
0,29.0,23.0,96.0,5850.0,2593.0,171.0,115.0,1
0,82.0,28.0,108.0,14830.0,3732.0,377.0,181.0,1
0,78.0,4.0,89.0,12769.0,2519.0,282.0,156.0,1
1,49.0,84.0,82.0,12079.0,3039.0,213.0,117.0,1
0,112.0,95.0,80.0,22421.0,5605.0,596.0,223.0,1
0,52.0,15.0,108.0,10707.0,2866.0,236.0,137.0,1
1,71.0,26.0,100.0,12006.0,2841.0,229.0,97.0,1
1,75.0,93.0,84.0,18307.0,4019.0,296.0,144.0,1
0,74.0,28.0,90.0,13443.0,2719.0,318.0,140.0,1
0,73.0,10.0,104.0,11583.0,3017.0,278.0,151.0,1
0,79.0,45.0,74.0,18216.0,4180.0,328.0,135.0,1
0,62.0,58.0,69.0,13520.0,3597.0,316.0,132.0,1
1,56.0,75.0,82.0,16801.0,4084.0,235.0,116.0,1
1,84.0,52.0,122.0,21771.0,4352.0,280.0,141.0,1
0,51.0,37.0,82.0,11060.0,2882.0,291.0,142.0,1
0,57.0,53.0,88.0,13145.0,3082.0,354.0,176.0,1
1,49.0,61.0,85.0,13209.0,2976.0,215.0,100.0,1
1,90.0,59.0,76.0,15827.0,3721.0,246.0,91.0,1
1,50.0,39.0,75.0,10949.0,2823.0,187.0,74.0,1
1,57.0,4.0,95.0,12285.0,2502.0,157.0,80.0,1
0,45.0,18.0,91.0,7893.0,2648.0,232.0,103.0,1
0,88.0,18.0,89.0,15143.0,2505.0,336.0,132.0,1
0,70.0,41.0,83.0,14540.0,3474.0,330.0,184.0,1
0,88.0,47.0,112.0,13988.0,4067.0,387.0,201.0,1
1,41.0,6.0,70.0,6284.0,1676.0,133.0,46.0,1
0,75.0,18.0,89.0,9697.0,2932.0,272.0,128.0,1
0,95.0,45.0,67.0,15291.0,4064.0,431.0,152.0,1
0,47.0,57.0,87.0,11000.0,3671.0,277.0,176.0,1
0,45.0,47.0,97.0,10837.0,3247.0,308.0,175.0,1
0,71.0,66.0,55.0,17194.0,3604.0,383.0,165.0,1
1,81.0,35.0,78.0,14983.0,3267.0,229.0,86.0,1
1,69.0,51.0,91.0,15853.0,3764.0,247.0,124.0,1
1,23.0,48.0,94.0,6991.0,3233.0,142.0,94.0,1
0,61.0,21.0,89.0,10520.0,2754.0,286.0,123.0,1
1,110.0,43.0,98.0,18222.0,4287.0,298.0,97.0,1
1,58.0,16.0,89.0,9706.0,2926.0,190.0,71.0,1
0,57.0,91.0,85.0,14198.0,4382.0,408.0,190.0,1
0,80.0,30.0,101.0,13973.0,3304.0,342.0,158.0,1
1,41.0,0.0,83.0,8920.0,2688.0,128.0,53.0,1
1,54.0,7.0,91.0,10548.0,2562.0,155.0,73.0,1
1,72.0,45.0,113.0,13984.0,3921.0,232.0,115.0,1
0,37.0,56.0,96.0,10713.0,2764.0,218.0,206.0,1
0,42.0,23.0,68.0,6208.0,2409.0,185.0,100.0,1
1,72.0,56.0,82.0,14929.0,3054.0,246.0,135.0,1
0,9.0,55.0,81.0,6137.0,2096.0,177.0,141.0,1
0,73.0,31.0,85.0,12814.0,2646.0,299.0,139.0,1
1,107.0,4.0,84.0,17594.0,3586.0,223.0,76.0,1
1,48.0,12.0,89.0,7587.0,2560.0,141.0,60.0,1
0,54.0,31.0,98.0,11232.0,3137.0,307.0,140.0,1
1,40.0,43.0,71.0,8505.0,2733.0,181.0,61.0,1
0,79.0,23.0,65.0,16449.0,2618.0,322.0,108.0,1
0,56.0,24.0,95.0,11691.0,3068.0,266.0,108.0,1
0,70.0,62.0,95.0,12366.0,3873.0,369.0,195.0,1
0,52.0,24.0,90.0,10175.0,3417.0,272.0,151.0,1
1,54.0,19.0,98.0,9764.0,2416.0,166.0,85.0,1
0,64.0,37.0,105.0,13273.0,3884.0,318.0,155.0,1
0,93.0,51.0,99.0,19579.0,3794.0,479.0,175.0,2
0,89.0,41.0,88.0,17249.0,3673.0,348.0,139.0,2
0,76.0,41.0,73.0,9193.0,2974.0,306.0,138.0,2
1,35.0,68.0,97.0,10025.0,3498.0,194.0,118.0,2
1,33.0,58.0,87.0,9687.0,4043.0,173.0,95.0,2
1,105.0,52.0,81.0,16801.0,2987.0,325.0,110.0,2
0,70.0,69.0,96.0,17728.0,3718.0,423.0,216.0,2
1,49.0,6.0,77.0,9216.0,2245.0,146.0,57.0,2
1,73.0,40.0,52.0,14012.0,2748.0,212.0,75.0,2
