Y,red,green,blue,ir_1,vis_1,ir_3,vis_3,E
0,115.0,111.0,114.0,27622.0,6490.0,1418.0,340.0,0
0,129.0,63.0,121.0,27393.0,5578.0,1242.0,241.0,0
0,104.0,61.0,116.0,19681.0,4761.0,986.0,212.0,0
0,93.0,87.0,125.0,25583.0,5837.0,1066.0,261.0,0
1,80.0,97.0,109.0,21604.0,5478.0,859.0,208.0,0
1,93.0,85.0,118.0,19458.0,5767.0,1040.0,164.0,0
1,91.0,39.0,116.0,18536.0,5039.0,645.0,146.0,0
0,74.0,77.0,100.0,15708.0,3842.0,763.0,236.0,0
1,115.0,126.0,113.0,27598.0,7312.0,948.0,203.0,0
1,113.0,74.0,96.0,24118.0,5145.0,811.0,144.0,0
0,104.0,73.0,139.0,22660.0,7093.0,1133.0,276.0,0
0,124.0,96.0,106.0,27462.0,7032.0,1278.0,302.0,0
1,106.0,57.0,68.0,19219.0,3629.0,616.0,96.0,0
1,97.0,70.0,88.0,22135.0,3899.0,701.0,162.0,0
1,98.0,88.0,114.0,21489.0,5297.0,754.0,193.0,0
1,105.0,53.0,120.0,21055.0,4499.0,840.0,169.0,0
1,87.0,58.0,101.0,19666.0,4170.0,713.0,151.0,0
1,110.0,88.0,120.0,29535.0,6385.0,813.0,190.0,0
0,103.0,23.0,120.0,18221.0,3561.0,906.0,201.0,0
0,109.0,89.0,106.0,22406.0,5788.0,1065.0,259.0,0
1,77.0,123.0,84.0,21007.0,5729.0,926.0,189.0,0
1,115.0,64.0,93.0,26306.0,4413.0,800.0,142.0,0
0,104.0,70.0,106.0,22020.0,5763.0,902.0,209.0,0
1,90.0,56.0,113.0,20401.0,4612.0,807.0,168.0,0
0,124.0,95.0,101.0,28026.0,5229.0,1013.0,275.0,0
1,84.0,72.0,102.0,18891.0,4867.0,782.0,162.0,0
0,92.0,86.0,124.0,24022.0,5696.0,921.0,281.0,0
0,77.0,68.0,102.0,20233.0,4092.0,780.0,196.0,0
1,130.0,69.0,98.0,28178.0,5109.0,795.0,184.0,0
1,84.0,80.0,110.0,20339.0,5599.0,809.0,178.0,0
0,114.0,109.0,117.0,25163.0,5559.0,675.0,329.0,1
0,136.0,105.0,112.0,32228.0,6303.0,679.0,310.0,1
0,60.0,92.0,112.0,17161.0,5453.0,409.0,224.0,1
1,98.0,51.0,126.0,17226.0,4884.0,345.0,142.0,1
1,48.0,49.0,121.0,11894.0,3946.0,271.0,163.0,1
1,130.0,121.0,118.0,31038.0,6217.0,543.0,232.0,1
0,122.0,86.0,127.0,29199.0,5806.0,625.0,303.0,1
1,104.0,65.0,87.0,22814.0,4854.0,386.0,170.0,1
1,72.0,89.0,111.0,17174.0,4247.0,347.0,197.0,1
0,108.0,71.0,100.0,19251.0,5149.0,544.0,231.0,1
0,122.0,51.0,133.0,20826.0,5892.0,538.0,255.0,1
1,80.0,90.0,115.0,20007.0,5058.0,349.0,167.0,1
1,112.0,52.0,123.0,23428.0,5508.0,410.0,172.0,1
0,124.0,99.0,111.0,22844.0,5553.0,629.0,282.0,1
1,101.0,64.0,104.0,22923.0,5319.0,358.0,173.0,1
1,99.0,67.0,106.0,21909.0,5514.0,330.0,157.0,1
0,57.0,89.0,95.0,18364.0,4272.0,374.0,218.0,1
1,119.0,106.0,105.0,30491.0,5665.0,477.0,227.0,1
0,98.0,49.0,144.0,21665.0,5673.0,476.0,236.0,1
0,64.0,108.0,125.0,20347.0,5890.0,470.0,276.0,1
1,152.0,94.0,127.0,35919.0,6242.0,527.0,208.0,1
0,89.0,124.0,126.0,25972.0,7235.0,556.0,313.0,1
1,53.0,93.0,104.0,17235.0,5488.0,309.0,175.0,1
0,93.0,86.0,113.0,22157.0,5140.0,459.0,259.0,1
0,117.0,71.0,120.0,23110.0,5295.0,536.0,186.0,1
0,111.0,99.0,119.0,25084.0,6199.0,575.0,276.0,1
0,79.0,82.0,110.0,16911.0,5696.0,452.0,214.0,1
0,58.0,63.0,103.0,16332.0,4685.0,278.0,201.0,1
1,84.0,92.0,88.0,22884.0,5024.0,360.0,163.0,1
1,140.0,74.0,133.0,27568.0,6266.0,486.0,207.0,1
0,53.0,95.0,106.0,18616.0,4257.0,401.0,223.0,1
0,115.0,72.0,108.0,19929.0,4748.0,537.0,193.0,1
0,110.0,67.0,97.0,19550.0,4853.0,518.0,230.0,1
0,77.0,91.0,83.0,17153.0,4861.0,398.0,186.0,1
1,140.0,101.0,99.0,30163.0,6856.0,535.0,198.0,1
0,110.0,50.0,91.0,22269.0,5261.0,456.0,162.0,1
1,94.0,122.0,95.0,24036.0,5298.0,480.0,209.0,1
1,88.0,79.0,117.0,22247.0,5197.0,369.0,171.0,1
1,97.0,75.0,102.0,21155.0,5014.0,346.0,129.0,1
0,107.0,98.0,99.0,21896.0,5583.0,532.0,253.0,1
0,114.0,79.0,120.0,22273.0,6309.0,528.0,247.0,1
1,101.0,71.0,84.0,23828.0,5411.0,372.0,140.0,1
0,80.0,66.0,94.0,17636.0,4372.0,383.0,191.0,1
0,105.0,76.0,103.0,24618.0,4954.0,534.0,201.0,1
1,62.0,81.0,115.0,15887.0,4753.0,298.0,173.0,1
1,93.0,86.0,140.0,23920.0,4702.0,377.0,188.0,1
0,98.0,88.0,137.0,23653.0,6413.0,541.0,307.0,1
0,169.0,102.0,128.0,32711.0,7625.0,790.0,371.0,1
1,54.0,75.0,106.0,14650.0,4430.0,321.0,143.0,1
0,81.0,65.0,110.0,18881.0,5161.0,408.0,217.0,1
1,73.0,66.0,118.0,13647.0,4228.0,302.0,187.0,1
1,91.0,79.0,103.0,24174.0,4406.0,384.0,170.0,1
0,147.0,69.0,123.0,27922.0,5603.0,654.0,318.0,1
1,108.0,51.0,115.0,21646.0,4116.0,345.0,154.0,1
1,90.0,69.0,141.0,20811.0,6096.0,354.0,179.0,1
0,95.0,110.0,106.0,24959.0,4909.0,550.0,284.0,1
1,101.0,48.0,90.0,19320.0,4140.0,350.0,114.0,1
0,85.0,62.0,87.0,18426.0,3992.0,404.0,202.0,1
1,131.0,112.0,100.0,27854.0,6290.0,511.0,234.0,1
0,82.0,78.0,108.0,24025.0,4647.0,481.0,228.0,1
1,104.0,99.0,106.0,25505.0,6009.0,421.0,198.0,1
0,86.0,102.0,119.0,23636.0,5869.0,484.0,269.0,1
0,162.0,95.0,144.0,34503.0,8004.0,749.0,317.0,1
0,78.0,33.0,125.0,14591.0,4721.0,347.0,200.0,1
0,98.0,70.0,98.0,19228.0,4218.0,523.0,200.0,1
1,64.0,92.0,114.0,16835.0,5547.0,368.0,168.0,1
0,80.0,108.0,122.0,18422.0,4942.0,505.0,260.0,1
1,105.0,54.0,126.0,23113.0,5736.0,367.0,187.0,1
0,105.0,85.0,137.0,27901.0,6739.0,579.0,301.0,1
1,139.0,86.0,116.0,31930.0,5699.0,517.0,263.0,1
0,67.0,68.0,101.0,14224.0,4426.0,301.0,249.0,1
1,114.0,102.0,118.0,23132.0,6372.0,437.0,205.0,1
1,107.0,80.0,94.0,20760.0,5401.0,370.0,170.0,1
0,75.0,76.0,95.0,18164.0,3668.0,383.0,217.0,1
1,130.0,69.0,103.0,24291.0,4625.0,441.0,169.0,1
1,108.0,77.0,114.0,23206.0,5174.0,396.0,159.0,1
0,98.0,95.0,120.0,27888.0,6055.0,564.0,287.0,1
1,97.0,48.0,129.0,18736.0,4870.0,365.0,163.0,1
0,103.0,68.0,87.0,19187.0,5001.0,508.0,262.0,1
1,81.0,86.0,113.0,17901.0,5014.0,303.0,165.0,1
0,78.0,79.0,117.0,18899.0,4865.0,442.0,199.0,1
0,94.0,43.0,105.0,20839.0,4085.0,431.0,194.0,1
0,115.0,100.0,120.0,26394.0,5465.0,609.0,328.0,1
1,123.0,64.0,112.0,24874.0,5136.0,433.0,194.0,1
1,111.0,71.0,97.0,26339.0,4293.0,374.0,180.0,1
0,72.0,84.0,117.0,21678.0,6008.0,424.0,207.0,1
1,77.0,90.0,102.0,18493.0,4786.0,344.0,177.0,1
0,84.0,108.0,106.0,25321.0,6757.0,498.0,252.0,1
1,65.0,41.0,92.0,11389.0,3414.0,264.0,123.0,1
0,121.0,82.0,117.0,28007.0,5779.0,600.0,305.0,1
0,77.0,39.0,83.0,14685.0,3555.0,377.0,145.0,1
1,82.0,66.0,129.0,19060.0,4494.0,287.0,167.0,1
0,143.0,84.0,141.0,30550.0,6137.0,665.0,324.0,1
0,114.0,39.0,104.0,18928.0,4145.0,475.0,185.0,1
0,94.0,95.0,90.0,22740.0,5019.0,474.0,236.0,1
1,101.0,113.0,130.0,27130.0,6412.0,472.0,220.0,1
1,88.0,65.0,96.0,19501.0,4549.0,334.0,139.0,1
0,121.0,102.0,100.0,25673.0,6433.0,642.0,293.0,1
0,82.0,75.0,119.0,22272.0,4901.0,449.0,244.0,1
1,97.0,80.0,95.0,24582.0,5171.0,398.0,157.0,1
0,40.0,82.0,104.0,14060.0,4561.0,306.0,233.0,1
0,79.0,72.0,110.0,20036.0,4578.0,420.0,221.0,1
1,59.0,56.0,127.0,15873.0,3814.0,273.0,153.0,1
1,70.0,84.0,128.0,18758.0,4462.0,348.0,190.0,1
1,123.0,80.0,110.0,28954.0,5471.0,447.0,188.0,1
1,134.0,64.0,114.0,23500.0,5186.0,436.0,182.0,1
0,93.0,47.0,103.0,18255.0,3562.0,434.0,239.0,1
0,79.0,73.0,94.0,21293.0,4991.0,436.0,191.0,1
1,107.0,76.0,112.0,24413.0,5333.0,412.0,187.0,1
1,88.0,82.0,112.0,21697.0,4961.0,381.0,196.0,1
1,121.0,87.0,105.0,21546.0,5742.0,433.0,147.0,1
0,95.0,54.0,142.0,21300.0,4536.0,494.0,227.0,1
1,75.0,89.0,141.0,22182.0,6317.0,405.0,176.0,1
1,111.0,63.0,126.0,25116.0,5357.0,396.0,143.0,1
0,118.0,44.0,95.0,20323.0,4160.0,479.0,195.0,1
1,89.0,74.0,97.0,19620.0,3740.0,347.0,174.0,1
0,41.0,62.0,137.0,14353.0,5115.0,294.0,222.0,1
0,140.0,51.0,120.0,26175.0,6029.0,568.0,226.0,1
1,117.0,80.0,95.0,22006.0,5621.0,407.0,172.0,1
0,127.0,107.0,145.0,29119.0,6675.0,686.0,290.0,1
0,82.0,95.0,113.0,25727.0,5708.0,476.0,237.0,1
1,129.0,81.0,89.0,28300.0,5046.0,457.0,156.0,1
1,88.0,54.0,82.0,21040.0,4157.0,292.0,139.0,1
1,95.0,72.0,107.0,19749.0,4038.0,386.0,184.0,1
0,98.0,83.0,112.0,21742.0,6113.0,471.0,272.0,1
0,76.0,97.0,79.0,19939.0,4465.0,462.0,212.0,1
1,116.0,97.0,97.0,25573.0,5707.0,416.0,194.0,1
1,99.0,47.0,117.0,20962.0,4886.0,331.0,139.0,1
0,94.0,85.0,92.0,23399.0,4394.0,525.0,277.0,1
0,98.0,107.0,119.0,26508.0,7031.0,561.0,253.0,1
1,120.0,65.0,99.0,22545.0,4815.0,432.0,195.0,1
0,129.0,87.0,93.0,26492.0,6177.0,585.0,237.0,1
0,120.0,71.0,128.0,28302.0,5555.0,551.0,262.0,1
1,85.0,63.0,122.0,20384.0,4870.0,368.0,181.0,1
0,75.0,91.0,95.0,17166.0,5345.0,433.0,224.0,1
1,115.0,80.0,146.0,22382.0,7065.0,450.0,208.0,1
0,101.0,66.0,97.0,18306.0,5482.0,500.0,208.0,1
0,100.0,109.0,122.0,24083.0,5516.0,556.0,257.0,1
0,110.0,72.0,105.0,23277.0,5632.0,519.0,208.0,1
1,130.0,63.0,102.0,28968.0,4780.0,453.0,182.0,1
1,99.0,91.0,99.0,25471.0,4865.0,406.0,176.0,1
1,110.0,39.0,107.0,18770.0,3610.0,339.0,137.0,1
1,115.0,67.0,119.0,20868.0,5304.0,435.0,190.0,1
0,71.0,97.0,96.0,17199.0,5322.0,463.0,213.0,1
0,55.0,68.0,118.0,13160.0,4234.0,340.0,241.0,1
0,123.0,73.0,132.0,24582.0,6113.0,550.0,247.0,1
0,117.0,45.0,108.0,21026.0,5390.0,481.0,210.0,1
1,81.0,113.0,100.0,19338.0,5775.0,407.0,192.0,1
0,160.0,121.0,98.0,33868.0,7659.0,754.0,277.0,1
0,86.0,61.0,133.0,14672.0,5337.0,490.0,247.0,1
1,108.0,71.0,122.0,18961.0,5647.0,426.0,201.0,1
1,114.0,119.0,103.0,27420.0,6018.0,472.0,191.0,1
0,113.0,72.0,110.0,24281.0,5718.0,491.0,181.0,1
0,111.0,55.0,127.0,24597.0,5056.0,520.0,231.0,1
0,118.0,86.0,90.0,26807.0,4551.0,583.0,269.0,1
0,97.0,95.0,84.0,21921.0,4538.0,525.0,244.0,1
1,90.0,107.0,100.0,24443.0,6976.0,413.0,184.0,1
1,124.0,90.0,150.0,23252.0,6905.0,504.0,211.0,1
0,83.0,80.0,101.0,21653.0,4609.0,455.0,271.0,1
0,91.0,92.0,108.0,21567.0,6213.0,419.0,239.0,1
1,81.0,97.0,104.0,22878.0,5432.0,364.0,175.0,1
1,132.0,96.0,92.0,29598.0,6716.0,420.0,146.0,1
1,82.0,81.0,91.0,20167.0,3868.0,399.0,167.0,1
1,91.0,45.0,117.0,17315.0,5174.0,355.0,161.0,1
0,76.0,63.0,111.0,16671.0,5247.0,387.0,160.0,1
0,130.0,63.0,109.0,25695.0,5480.0,567.0,209.0,1
0,107.0,82.0,101.0,24792.0,4243.0,519.0,242.0,1
0,130.0,87.0,138.0,28436.0,6964.0,638.0,291.0,1
1,72.0,49.0,85.0,14148.0,3737.0,249.0,127.0,1
0,114.0,63.0,108.0,23635.0,4692.0,526.0,217.0,1
0,139.0,86.0,81.0,29761.0,4592.0,563.0,216.0,1
0,79.0,94.0,106.0,22189.0,5376.0,473.0,204.0,1
0,76.0,87.0,118.0,21766.0,5487.0,503.0,281.0,1
0,108.0,101.0,66.0,19868.0,3800.0,546.0,199.0,1
1,121.0,78.0,95.0,26540.0,4901.0,428.0,170.0,1
1,107.0,90.0,111.0,22526.0,5484.0,445.0,177.0,1
1,48.0,88.0,116.0,18669.0,4974.0,311.0,193.0,1
0,96.0,67.0,109.0,21430.0,5695.0,443.0,224.0,1
1,157.0,84.0,120.0,31915.0,6335.0,519.0,221.0,1
1,92.0,61.0,109.0,17138.0,4168.0,355.0,161.0,1
0,91.0,118.0,104.0,23436.0,6059.0,542.0,276.0,1
0,120.0,74.0,124.0,25067.0,5606.0,556.0,257.0,1
1,71.0,24.0,102.0,15044.0,2966.0,256.0,122.0,1
1,87.0,50.0,111.0,17408.0,4407.0,335.0,151.0,1
1,110.0,85.0,138.0,24316.0,6277.0,466.0,243.0,1
0,67.0,94.0,118.0,20003.0,5724.0,448.0,277.0,1
0,72.0,69.0,82.0,17541.0,3836.0,406.0,161.0,1
1,109.0,94.0,100.0,27562.0,5072.0,415.0,162.0,1
0,29.0,93.0,99.0,14261.0,4627.0,323.0,177.0,1
0,111.0,75.0,104.0,21842.0,4613.0,640.0,262.0,1
1,154.0,45.0,102.0,25786.0,4133.0,448.0,167.0,1
1,79.0,57.0,109.0,10797.0,4276.0,292.0,128.0,1
0,87.0,75.0,119.0,22251.0,6569.0,498.0,256.0,1
1,70.0,84.0,86.0,17047.0,4548.0,311.0,123.0,1
0,119.0,68.0,78.0,21764.0,5485.0,486.0,189.0,1
0,90.0,69.0,116.0,15693.0,5781.0,449.0,232.0,1
0,107.0,98.0,116.0,24028.0,6740.0,540.0,289.0,1
0,84.0,69.0,111.0,22384.0,4642.0,425.0,237.0,1
1,87.0,64.0,120.0,20207.0,5131.0,380.0,168.0,1
0,101.0,80.0,129.0,21136.0,5259.0,564.0,313.0,1
0,127.0,90.0,121.0,22672.0,6099.0,640.0,268.0,2
0,115.0,82.0,108.0,19531.0,5631.0,533.0,207.0,2
0,79.0,83.0,89.0,18717.0,4359.0,444.0,200.0,2
1,129.0,102.0,118.0,27848.0,5617.0,474.0,181.0,2
1,126.0,95.0,106.0,24702.0,5659.0,439.0,190.0,2
1,135.0,91.0,98.0,28208.0,4045.0,482.0,188.0,2
0,116.0,103.0,117.0,26997.0,6162.0,661.0,317.0,2
1,129.0,49.0,93.0,20282.0,4903.0,398.0,164.0,2
