Y,red,green,blue,ir_1,vis_1,ir_3,vis_3,E
0,104.0,73.0,139.0,23190.0,5447.0,1067.0,257.0,0
0,124.0,96.0,106.0,24316.0,5537.0,1243.0,278.0,0
1,106.0,57.0,68.0,19151.0,3861.0,653.0,113.0,0
1,97.0,70.0,88.0,18087.0,5049.0,680.0,136.0,0
1,98.0,88.0,114.0,22102.0,5153.0,797.0,171.0,0
1,105.0,53.0,120.0,18354.0,5762.0,697.0,141.0,0
1,87.0,58.0,101.0,15622.0,4668.0,605.0,131.0,0
1,110.0,88.0,120.0,27917.0,6006.0,713.0,167.0,0
0,103.0,23.0,120.0,17464.0,4117.0,867.0,205.0,0
0,109.0,89.0,106.0,16873.0,6039.0,1213.0,256.0,0
1,77.0,123.0,84.0,25516.0,4771.0,652.0,187.0,0
1,115.0,64.0,93.0,22432.0,5973.0,714.0,125.0,0
0,104.0,70.0,106.0,20459.0,4638.0,1010.0,224.0,0
1,90.0,56.0,113.0,18892.0,4216.0,576.0,157.0,0
0,124.0,95.0,101.0,26121.0,6461.0,1127.0,233.0,0
1,84.0,72.0,102.0,18896.0,4544.0,619.0,110.0,0
0,92.0,86.0,124.0,25679.0,5175.0,1108.0,245.0,0
0,77.0,68.0,102.0,20712.0,3468.0,904.0,205.0,0
1,130.0,69.0,98.0,24229.0,4790.0,643.0,165.0,0
1,84.0,80.0,110.0,18772.0,4678.0,700.0,145.0,0
0,114.0,109.0,117.0,30110.0,5418.0,624.0,261.0,1
0,136.0,105.0,112.0,29814.0,6593.0,639.0,276.0,1
0,60.0,92.0,112.0,16695.0,4488.0,424.0,192.0,1
1,98.0,51.0,126.0,19402.0,4843.0,338.0,127.0,1
1,48.0,49.0,121.0,11052.0,4808.0,226.0,155.0,1
1,130.0,121.0,118.0,29343.0,6369.0,475.0,240.0,1
0,122.0,86.0,127.0,24835.0,6321.0,538.0,236.0,1
1,104.0,65.0,87.0,23030.0,4696.0,325.0,155.0,1
1,72.0,89.0,111.0,19998.0,3825.0,350.0,152.0,1
0,108.0,71.0,100.0,21825.0,5800.0,525.0,233.0,1
0,122.0,51.0,133.0,24684.0,5366.0,524.0,210.0,1
1,80.0,90.0,115.0,17257.0,6318.0,328.0,149.0,1
1,112.0,52.0,123.0,20233.0,4604.0,337.0,162.0,1
0,124.0,99.0,111.0,28284.0,5791.0,636.0,223.0,1
1,101.0,64.0,104.0,20853.0,4106.0,298.0,164.0,1
1,99.0,67.0,106.0,19001.0,5185.0,335.0,151.0,1
0,57.0,89.0,95.0,17574.0,4757.0,446.0,232.0,1
1,119.0,106.0,105.0,23459.0,6276.0,435.0,186.0,1
0,98.0,49.0,144.0,19259.0,5948.0,464.0,256.0,1
0,64.0,108.0,125.0,19851.0,4805.0,455.0,237.0,1
1,152.0,94.0,127.0,31430.0,6760.0,501.0,224.0,1
0,89.0,124.0,126.0,24534.0,6683.0,577.0,262.0,1
1,53.0,93.0,104.0,14638.0,4048.0,270.0,155.0,1
0,93.0,86.0,113.0,23116.0,4509.0,488.0,253.0,1
0,117.0,71.0,120.0,24571.0,4994.0,500.0,266.0,1
0,111.0,99.0,119.0,26474.0,6069.0,592.0,276.0,1
0,79.0,82.0,110.0,21603.0,5274.0,445.0,231.0,1
0,58.0,63.0,103.0,12737.0,4090.0,341.0,195.0,1
1,84.0,92.0,88.0,19884.0,4946.0,301.0,162.0,1
1,140.0,74.0,133.0,26380.0,6072.0,436.0,201.0,1
0,53.0,95.0,106.0,16754.0,4920.0,367.0,234.0,1
0,115.0,72.0,108.0,27566.0,3817.0,531.0,236.0,1
0,110.0,67.0,97.0,24115.0,5257.0,464.0,227.0,1
0,77.0,91.0,83.0,16751.0,4117.0,451.0,251.0,1
1,140.0,101.0,99.0,26802.0,6416.0,478.0,206.0,1
0,110.0,50.0,91.0,18136.0,4247.0,494.0,214.0,1
1,94.0,122.0,95.0,26402.0,5943.0,381.0,200.0,1
1,88.0,79.0,117.0,23136.0,5759.0,371.0,143.0,1
1,97.0,75.0,102.0,19391.0,4688.0,351.0,161.0,1
0,107.0,98.0,99.0,25482.0,5289.0,548.0,223.0,1
0,114.0,79.0,120.0,23532.0,5220.0,598.0,257.0,1
1,101.0,71.0,84.0,18510.0,4940.0,251.0,112.0,1
0,80.0,66.0,94.0,15655.0,4505.0,423.0,203.0,1
0,105.0,76.0,103.0,18953.0,4654.0,531.0,258.0,1
1,62.0,81.0,115.0,20921.0,3799.0,296.0,159.0,1
1,93.0,86.0,140.0,23947.0,6137.0,380.0,190.0,1
0,98.0,88.0,137.0,24126.0,6172.0,536.0,294.0,1
0,169.0,102.0,128.0,35878.0,7059.0,759.0,291.0,1
1,54.0,75.0,106.0,15586.0,4144.0,245.0,120.0,1
0,81.0,65.0,110.0,16958.0,4285.0,400.0,190.0,1
1,73.0,66.0,118.0,18532.0,3869.0,278.0,169.0,1
1,91.0,79.0,103.0,18837.0,4758.0,346.0,147.0,1
0,147.0,69.0,123.0,25798.0,5316.0,610.0,254.0,1
1,108.0,51.0,115.0,15291.0,5175.0,364.0,176.0,1
1,90.0,69.0,141.0,20055.0,4601.0,357.0,173.0,1
0,95.0,110.0,106.0,22106.0,5130.0,471.0,253.0,1
1,101.0,48.0,90.0,15194.0,4563.0,336.0,123.0,1
0,85.0,62.0,87.0,18451.0,3972.0,414.0,145.0,1
1,131.0,112.0,100.0,27762.0,6221.0,448.0,163.0,1
0,82.0,78.0,108.0,24492.0,5215.0,450.0,207.0,1
1,104.0,99.0,106.0,26517.0,4872.0,362.0,169.0,1
0,86.0,102.0,119.0,20757.0,6278.0,537.0,278.0,1
0,162.0,95.0,144.0,29398.0,7979.0,744.0,298.0,1
0,78.0,33.0,125.0,17165.0,3865.0,346.0,152.0,1
0,98.0,70.0,98.0,20535.0,3878.0,484.0,207.0,1
1,64.0,92.0,114.0,20440.0,4976.0,283.0,162.0,1
0,80.0,108.0,122.0,23216.0,6981.0,459.0,263.0,1
1,105.0,54.0,126.0,19386.0,5275.0,337.0,156.0,1
0,105.0,85.0,137.0,23938.0,5490.0,536.0,263.0,1
1,139.0,86.0,116.0,28793.0,6453.0,432.0,202.0,1
0,67.0,68.0,101.0,16891.0,4870.0,372.0,231.0,1
1,114.0,102.0,118.0,28952.0,5423.0,412.0,208.0,1
1,107.0,80.0,94.0,21562.0,4120.0,341.0,134.0,1
0,75.0,76.0,95.0,17423.0,4589.0,368.0,205.0,1
1,130.0,69.0,103.0,23469.0,4648.0,403.0,172.0,1
1,108.0,77.0,114.0,25555.0,5591.0,330.0,150.0,1
0,98.0,95.0,120.0,23749.0,5326.0,532.0,300.0,1
1,97.0,48.0,129.0,21044.0,4803.0,304.0,162.0,1
0,103.0,68.0,87.0,19301.0,4227.0,457.0,191.0,1
1,81.0,86.0,113.0,24015.0,4732.0,318.0,171.0,1
0,78.0,79.0,117.0,20132.0,5761.0,461.0,265.0,1
0,94.0,43.0,105.0,22514.0,3702.0,416.0,172.0,1
0,115.0,100.0,120.0,31163.0,5866.0,574.0,281.0,1
1,123.0,64.0,112.0,20467.0,5362.0,394.0,143.0,1
1,111.0,71.0,97.0,20885.0,5057.0,381.0,132.0,1
0,72.0,84.0,117.0,17102.0,5356.0,395.0,206.0,1
1,77.0,90.0,102.0,15889.0,4992.0,280.0,158.0,1
0,84.0,108.0,106.0,22803.0,6801.0,507.0,286.0,1
1,65.0,41.0,92.0,14186.0,3827.0,230.0,88.0,1
0,121.0,82.0,117.0,21852.0,5862.0,602.0,268.0,1
0,77.0,39.0,83.0,12156.0,2963.0,375.0,131.0,1
1,82.0,66.0,129.0,20391.0,4860.0,344.0,187.0,1
0,143.0,84.0,141.0,33345.0,7048.0,679.0,316.0,1
0,114.0,39.0,104.0,21901.0,4193.0,450.0,180.0,1
0,94.0,95.0,90.0,18410.0,4829.0,514.0,205.0,1
1,101.0,113.0,130.0,22871.0,7558.0,451.0,215.0,1
1,88.0,65.0,96.0,19794.0,4396.0,284.0,139.0,1
0,121.0,102.0,100.0,24077.0,5138.0,628.0,244.0,1
0,82.0,75.0,119.0,22318.0,4564.0,371.0,217.0,1
1,97.0,80.0,95.0,21538.0,4393.0,377.0,161.0,1
0,40.0,82.0,104.0,16097.0,4607.0,332.0,170.0,1
0,79.0,72.0,110.0,17055.0,4678.0,455.0,226.0,1
1,59.0,56.0,127.0,15606.0,5120.0,252.0,146.0,1
1,70.0,84.0,128.0,18960.0,5363.0,310.0,191.0,1
1,123.0,80.0,110.0,25813.0,4790.0,420.0,179.0,1
1,134.0,64.0,114.0,24554.0,5867.0,402.0,164.0,1
0,93.0,47.0,103.0,21197.0,4413.0,446.0,177.0,1
0,79.0,73.0,94.0,14830.0,4092.0,446.0,212.0,1
1,107.0,76.0,112.0,22821.0,5105.0,368.0,167.0,1
1,88.0,82.0,112.0,21744.0,6483.0,373.0,179.0,1
1,121.0,87.0,105.0,27291.0,5264.0,421.0,214.0,1
0,95.0,54.0,142.0,21357.0,5448.0,487.0,229.0,1
1,75.0,89.0,141.0,22484.0,5924.0,362.0,183.0,1
1,111.0,63.0,126.0,24526.0,5764.0,348.0,179.0,1
0,118.0,44.0,95.0,23854.0,4144.0,446.0,141.0,1
1,89.0,74.0,97.0,23504.0,5972.0,343.0,165.0,1
0,41.0,62.0,137.0,14559.0,4662.0,322.0,215.0,1
0,140.0,51.0,120.0,26014.0,6057.0,567.0,213.0,1
1,117.0,80.0,95.0,24784.0,4975.0,357.0,110.0,1
0,127.0,107.0,145.0,29985.0,6740.0,632.0,318.0,1
0,82.0,95.0,113.0,24960.0,4924.0,498.0,248.0,1
1,129.0,81.0,89.0,24943.0,5477.0,402.0,161.0,1
1,88.0,54.0,82.0,16937.0,3835.0,260.0,126.0,1
1,95.0,72.0,107.0,21561.0,4455.0,342.0,149.0,1
0,98.0,83.0,112.0,22027.0,4937.0,452.0,236.0,1
0,76.0,97.0,79.0,17004.0,3685.0,389.0,216.0,1
1,116.0,97.0,97.0,27768.0,5814.0,414.0,217.0,1
1,99.0,47.0,117.0,17916.0,5492.0,315.0,127.0,1
0,94.0,85.0,92.0,22909.0,4975.0,510.0,184.0,1
0,98.0,107.0,119.0,25213.0,5540.0,523.0,260.0,1
1,120.0,65.0,99.0,25435.0,5266.0,393.0,154.0,1
0,129.0,87.0,93.0,31773.0,4767.0,603.0,260.0,1
0,120.0,71.0,128.0,25659.0,5943.0,545.0,276.0,1
1,85.0,63.0,122.0,20129.0,4820.0,344.0,116.0,1
0,75.0,91.0,95.0,16604.0,4732.0,470.0,227.0,1
1,115.0,80.0,146.0,23151.0,6282.0,395.0,196.0,1
0,101.0,66.0,97.0,23270.0,4338.0,475.0,192.0,1
0,100.0,109.0,122.0,25747.0,6457.0,551.0,267.0,1
0,110.0,72.0,105.0,21612.0,5493.0,505.0,215.0,1
1,130.0,63.0,102.0,23959.0,5348.0,364.0,179.0,1
1,99.0,91.0,99.0,26128.0,4626.0,385.0,187.0,1
1,110.0,39.0,107.0,19938.0,5247.0,298.0,138.0,1
1,115.0,67.0,119.0,25496.0,4809.0,365.0,178.0,1
0,71.0,97.0,96.0,20436.0,4031.0,456.0,236.0,1
0,55.0,68.0,118.0,15958.0,3955.0,375.0,206.0,1
0,123.0,73.0,132.0,21735.0,5584.0,549.0,245.0,1
0,117.0,45.0,108.0,22499.0,4043.0,474.0,227.0,1
1,81.0,113.0,100.0,19334.0,5826.0,364.0,168.0,1
0,160.0,121.0,98.0,31390.0,6235.0,740.0,324.0,1
0,86.0,61.0,133.0,21627.0,4307.0,456.0,262.0,1
1,108.0,71.0,122.0,24374.0,5642.0,405.0,177.0,1
1,114.0,119.0,103.0,29715.0,5652.0,431.0,168.0,1
0,113.0,72.0,110.0,22202.0,4906.0,527.0,216.0,1
0,111.0,55.0,127.0,24606.0,5103.0,512.0,236.0,1
0,118.0,86.0,90.0,23525.0,5565.0,539.0,230.0,1
0,97.0,95.0,84.0,20538.0,5054.0,514.0,235.0,1
1,90.0,107.0,100.0,20576.0,4904.0,397.0,176.0,1
1,124.0,90.0,150.0,25746.0,7035.0,433.0,241.0,1
0,83.0,80.0,101.0,16400.0,4631.0,454.0,205.0,1
0,91.0,92.0,108.0,20182.0,5620.0,547.0,242.0,1
1,81.0,97.0,104.0,20764.0,5954.0,323.0,154.0,1
1,132.0,96.0,92.0,26006.0,5254.0,421.0,193.0,1
1,82.0,81.0,91.0,21943.0,4204.0,309.0,165.0,1
1,91.0,45.0,117.0,22227.0,4471.0,298.0,128.0,1
0,76.0,63.0,111.0,15335.0,4663.0,450.0,228.0,1
0,130.0,63.0,109.0,23301.0,5986.0,593.0,275.0,1
0,107.0,82.0,101.0,23095.0,4935.0,550.0,239.0,1
0,130.0,87.0,138.0,26833.0,6664.0,608.0,273.0,1
1,72.0,49.0,85.0,14026.0,3578.0,240.0,114.0,1
0,114.0,63.0,108.0,23813.0,5499.0,457.0,190.0,1
0,139.0,86.0,81.0,30517.0,5455.0,602.0,218.0,1
0,79.0,94.0,106.0,23870.0,4744.0,427.0,251.0,1
0,76.0,87.0,118.0,20713.0,5445.0,454.0,263.0,1
0,108.0,101.0,66.0,22084.0,5227.0,456.0,192.0,1
1,121.0,78.0,95.0,27958.0,4895.0,381.0,181.0,1
1,107.0,90.0,111.0,27273.0,5480.0,421.0,229.0,1
1,48.0,88.0,116.0,16462.0,5287.0,309.0,124.0,1
0,96.0,67.0,109.0,23764.0,3944.0,438.0,235.0,1
1,157.0,84.0,120.0,32191.0,6479.0,465.0,176.0,1
1,92.0,61.0,109.0,19969.0,4789.0,285.0,149.0,1
0,91.0,118.0,104.0,22741.0,6167.0,546.0,242.0,1
0,120.0,74.0,124.0,23669.0,6044.0,567.0,301.0,1
1,71.0,24.0,102.0,13069.0,2823.0,235.0,94.0,1
1,87.0,50.0,111.0,19927.0,4419.0,294.0,151.0,1
1,110.0,85.0,138.0,27297.0,6142.0,394.0,196.0,1
0,67.0,94.0,118.0,21512.0,5430.0,428.0,250.0,1
0,72.0,69.0,82.0,15775.0,4101.0,435.0,147.0,1
1,109.0,94.0,100.0,24780.0,5041.0,402.0,169.0,1
0,29.0,93.0,99.0,11060.0,4881.0,301.0,215.0,1
0,111.0,75.0,104.0,23597.0,5151.0,527.0,176.0,1
1,154.0,45.0,102.0,26902.0,5466.0,399.0,141.0,1
1,79.0,57.0,109.0,15019.0,4554.0,264.0,141.0,1
0,87.0,75.0,119.0,23511.0,4948.0,451.0,252.0,1
1,70.0,84.0,86.0,19959.0,4146.0,252.0,120.0,1
0,119.0,68.0,78.0,23021.0,4839.0,560.0,218.0,1
0,90.0,69.0,116.0,22354.0,4804.0,462.0,223.0,1
0,107.0,98.0,116.0,21008.0,6083.0,542.0,243.0,1
0,84.0,69.0,111.0,19395.0,3583.0,441.0,209.0,1
1,87.0,64.0,120.0,15683.0,5271.0,315.0,144.0,1
0,101.0,80.0,129.0,24040.0,6165.0,496.0,282.0,1
0,127.0,90.0,121.0,31369.0,5826.0,589.0,287.0,2
0,115.0,82.0,108.0,24248.0,5798.0,529.0,231.0,2
0,79.0,83.0,89.0,15117.0,4419.0,363.0,205.0,2
1,129.0,102.0,118.0,29542.0,5857.0,472.0,184.0,2
1,126.0,95.0,106.0,23854.0,6543.0,446.0,204.0,2
1,135.0,91.0,98.0,29560.0,5509.0,439.0,176.0,2
0,116.0,103.0,117.0,26417.0,6062.0,578.0,288.0,2
1,129.0,49.0,93.0,24289.0,3601.0,341.0,121.0,2
